species,scope,required_for_energy_roles,source_record_sha256,qchem_source_input_sha256,elements,spin,orbital_qchem_label,orbital_resolution,orbital_pyscf_name,orbital_definition_sha256,auxiliary_qchem_label,auxiliary_resolution,auxiliary_pyscf_name,auxiliary_definition_sha256,ecp_resolution,ecp_definition_sha256,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,runnable_status
02b_formaldehyde_monA_3B-69,gscdb137,true,ba1a94997eb766b7796b65ee779f109aa0ec5d217edb7cc71e9af35fd1a73c6b,0e45b2dbeb1c2a63e61b13f90e991e7089005ec2e0a45ea58698fb1dc1b727bb,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02b_formaldehyde_monB_3B-69,gscdb137,true,49f2ca6510d0e0e77902550e88c9b7fde1ad6e32ed7bed8f23f0c864f52d31e4,e375910f256540d16d476ac1f947a568f0703e4a98969fbaec56439573ed523c,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02b_formaldehyde_monC_3B-69,gscdb137,true,77e8a826651dd3d400139d78f41dedd5f22a869989257fcef63daeda30415e5a,40566bd30df5b404b5035aa002f25f3edae4ecc8050a0901126e93ebf7895116,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02b_formaldehyde_trim_3B-69,gscdb137,true,91b86eff467f1078e31ecc750af84e81c666cf364162012044c49bff2e28cb12,009514744494bbc329271c770ce1f7b3c585e975d4741649e5f8e88304c0fec2,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,48,0,183,585,336,1332,runnable_basis_metadata_validated
02c_formaldehyde_dimAB_3B-69,gscdb137,true,25a4e31a2bdbacc2254957a4525b380f98b28dc3e7cf9d00f460526789865481,0b978b27de562dbbcfa60a37222a7567312a8cb15a5e2933ef0bcc2befa03e30,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,122,390,224,888,runnable_basis_metadata_validated
02c_formaldehyde_dimAC_3B-69,gscdb137,true,72f5819c0524260617e59a9817fd8851a75f48c3c12f9a021ea646eaf7c82d3c,0d7cb55d5109c4681d5d795a4115794b228df8b3b4e6afc51bd2d0bef00ae463,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,122,390,224,888,runnable_basis_metadata_validated
02c_formaldehyde_dimBC_3B-69,gscdb137,true,efa4c972b662dc612beca17fd8a79f6d6b3ed69c8acd1cd6ff189e7261c3cec7,9956488417d6038af7925a7dfea4c4491d4b07f3a036dae4e9b6a7ce6a19aa53,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,122,390,224,888,runnable_basis_metadata_validated
02c_formaldehyde_monA_3B-69,gscdb137,true,5c68c0a7708ccfbef44ce9e7e8e86f44a7ebae81213fc4eae6b051761040bab8,6f072bce1a32e95d6b66cca6664b249a82aeec0aa545955a9fca878e175cb47a,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02c_formaldehyde_monB_3B-69,gscdb137,true,05a566d55512234b416b091706b867c4b447d8f78cfd5e0641e062d0f6aaeda6,0cc20d71f297d112ab0752b00db84ef4caaabdeba31e63aefb3dff3157a1a24f,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02c_formaldehyde_monC_3B-69,gscdb137,true,c25b8e3e3fc664daa9c002a5e65443006e7b35d7b319989d2cee8089a0c5298a,1d62a01c95c94480aaf084031db461d1de847879d8b5f137b3133c7f8a3e029d,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,61,195,112,444,runnable_basis_metadata_validated
02c_formaldehyde_trim_3B-69,gscdb137,true,2c1d3fead1928f28f789ba49fdfe5c30557b4811a477ab8fcd45e5c0f938f3bf,230a5e25ac2f6b71fbb2cadd5ad0ebf1fdd64a64e444838bb2b567a5d2769bd6,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,48,0,183,585,336,1332,runnable_basis_metadata_validated
03_HCN-dimer_0p9_dim_A21x12,gscdb137,true,9529a89d18e89cd08a36c03b93a3eeccb325a5b51db463a79d939004cd38f254,3b9faf57bb9d02ded70a0f112519c16589f2c821fb19d0cb306b477ae8e5489d,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_1p0_dim_A21x12,gscdb137,true,16c5742c89659713bf188e2cb893dae259549e7ffdd238e85b506de34dcd6132,f544ff2908774a90151ec9541a128558c877c2915e80cf47321cc640598c7b52,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_1p1_dim_A21x12,gscdb137,true,a612196c8f3149df4490de0eb8c98cc0e0c6c461e278f9e43da624d52a891480,b54efc2b5af8b169f3df117a390f0fca89877085b9fec63bd68ca8aed03fc80f,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_1p2_dim_A21x12,gscdb137,true,7e7c8e9df5d3dd3341ed1d20b8dde46efa16f629e7bd2ae25ae2cd7d51888005,9ac8c8a2617aeb5c1afe796a1586af908abfdfcf4dc06b2ee3f1e3828e82fde6,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_1p4_dim_A21x12,gscdb137,true,39de570e812ca7f0f61381163c1b590ee6f7f9ec98d33473746fa3b852f7bde4,b95c7f464a0f5853b721358be2aef114994d3f4264ef5aa2eeeb31662b40d38d,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_1p6_dim_A21x12,gscdb137,true,39fff3b8111d33742a93c638d034178896fe795f08ff440bd0f96c08be3f75ab,8a7b276d672437100390c2bd07a86ddf99bf92007d5b1970bb8bdc1634b12281,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03_HCN-dimer_2p0_dim_A21x12,gscdb137,true,efac401142e07078d30158062fe92c17e683015fe6e5b0e1490114b4a5a83833,8b41d079b27dc74620ae4e91c016345418a2c27d2548e7aba6be15598655e2da,C;H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,11198ac770145277f050061a7ec324e00e18bc58153cbbeddc0518a0a8a4c2e8,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,bdfb866825bf545fa1fdfc68e458f0281d1fda7fb4f2187d27af3eccc7ad6866,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,28,0,98,318,186,758,runnable_basis_metadata_validated
03a_methanol_ethyne_dimAB_3B-69,gscdb137,true,d0946ed3de0836adfd3247d8d82a9964c48f72105409b3409433fbfc1923f35b,a9d8081727f5d4145ea71b4b40c7b9dfc3583bcc807bfb46f44a8b69877a83a0,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,166,522,300,1148,runnable_basis_metadata_validated
03a_methanol_ethyne_dimAC_3B-69,gscdb137,true,62d10c9b52ec9708221c7ce540338e8a6f78d6ed5b421266d0b90e5dad246629,db6951479a743745a5aeaeaf93c2c512326ceecc7d306d444c1057ba5d79b27d,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,166,522,300,1148,runnable_basis_metadata_validated
03a_methanol_ethyne_dimBC_3B-69,gscdb137,true,2ce52a3730647c4e056d99b6c56233c2559ed474c42d4af6efd802fe1bf916c1,1e15d3b4e479a895ab946e8fab4e3c1f446966692fe291161a678d5c624aed9c,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,166,522,300,1148,runnable_basis_metadata_validated
03a_methanol_ethyne_monA_3B-69,gscdb137,true,88c094431b1adcf975e7206a284222eecba252d6d9f2d0cedf0794a84c2b412d,b66c658f0583efe81903874fe7281734ae92d7d4767e3feef7513e6243d23d7b,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03a_methanol_ethyne_monB_3B-69,gscdb137,true,687c30a53ac517e490556d9dbe954169a146bbdc6733b10ce15570ba57c47203,8fdd47d4625502f0deba4dd0d5b898d43a5494f4638b09dce99069ca1646ae2e,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03a_methanol_ethyne_monC_3B-69,gscdb137,true,1f4d72fb6d8b5630a415e553f34391d99ac390673f082b3ed7f883178afdeeb4,a2194c932e1070ae3e604c53ee9cf4780376dc2c824bb72f41a9b1b15ea84c70,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03a_methanol_ethyne_trim_3B-69,gscdb137,true,da5ae4ea8b003a20c7029a55fe7e2845cfe329cb2f9e3592cb8332c5c376fb4c,271ae91501b16d42407785dd95dd8eb3935807fb17b96043e22f06433190c9b6,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,54,0,249,783,450,1722,runnable_basis_metadata_validated
03b_methanol_ethyne_dimAB_3B-69,gscdb137,true,cd4e5454b3073b0da9232b77bdc6baad6e49fa7784494ba5f1bfe008cbc636fb,135d94f66307f9a416a74074e5fbcca43809b6903f1aac3780b42352588a3a58,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,166,522,300,1148,runnable_basis_metadata_validated
03b_methanol_ethyne_dimAC_3B-69,gscdb137,true,a0cba964b4841c0a720861a40e5b502823da24ddcfa129d77daa80390d23528b,90b90786dc63599e06806f694d1ebf9a828bdfcd1e488b1154b648c14f44f869,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,143,453,262,1018,runnable_basis_metadata_validated
03b_methanol_ethyne_dimBC_3B-69,gscdb137,true,2a160b8d44dece83df40c1d237d59836ffb203e7274e5669af645454b8ea3fd6,fcade2b2925859c1b7649ee98bfb1445c6ef2922c4b9c9c9d9e56b3ade14de6b,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,143,453,262,1018,runnable_basis_metadata_validated
03b_methanol_ethyne_monA_3B-69,gscdb137,true,d22227cb2153aaa1de6467da0cc533578978189b524f19c5ba7f379f59e54afd,b66c658f0583efe81903874fe7281734ae92d7d4767e3feef7513e6243d23d7b,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03b_methanol_ethyne_monB_3B-69,gscdb137,true,7b54455d5752fef86fb53ed4520e6cef80bf9f9847b47e423fa31fd39e0546e9,da8fdaaf4401057e7d28e8ed69274855dc46834ef5680627f4a7c8596510b500,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03b_methanol_ethyne_monC_3B-69,gscdb137,true,1b09a1564adebff34486202cd939efaf5f9e100e1eeb3c1c654da1e3c646c7dd,6545c7ee90ac0b3ebb1eb21709a7fa73c878f42b32e660a599b47a2fbdd17291,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,14,0,60,192,112,444,runnable_basis_metadata_validated
03b_methanol_ethyne_trim_3B-69,gscdb137,true,8c11d130f5e01a18075600ba541dea8556b3e9805fd0bcf9a831f6a54b39323e,2c60e4e8835f1210b73bfc323bebefd34593f768be357ac8f29bbe66c504fa71,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,50,0,226,714,412,1592,runnable_basis_metadata_validated
03c_methanol_ethyne_dimAB_3B-69,gscdb137,true,92e6f76c2b23c5240c52d4a44ddb550f3bd54f46c81610bbf6e181ee474542ee,6861748d22fb0393a5c316ad170d450a9c771af0db13be30c15ad62c5b42af40,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,36,0,166,522,300,1148,runnable_basis_metadata_validated
03c_methanol_ethyne_dimAC_3B-69,gscdb137,true,b781b89333e53d09c4e100da17f7177705bcee9cc4ad3f61c73d5a53848c7bd6,93ae5e692f19921c4878b3d59d59f387ead21036cfd64115ed3870dcc712998f,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,143,453,262,1018,runnable_basis_metadata_validated
03c_methanol_ethyne_dimBC_3B-69,gscdb137,true,e5f58b55207752fb1cf15c3162c7730a90952ce87d3f1f5a85387ed03fc709e1,c240665748046d76ff8755d391e92716b15338afc243e5ebaf2c5fb37372ffb7,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,143,453,262,1018,runnable_basis_metadata_validated
03c_methanol_ethyne_monA_3B-69,gscdb137,true,94e26251d93d87eb55cabf8a999d8bdd8171ce9a52cd4edc29c6512eb4492b36,e282b21f41232faa5326346f81d195f83c638f23881a864d9950fa3272864691,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03c_methanol_ethyne_monB_3B-69,gscdb137,true,911e9e010c3211edc121bc1481776a276d6c05e0daee2879c416a675d9915b40,83e9279ef90d3372837096390513587489c8818a753cbbfebaf78cfab4c398d4,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,83,261,150,574,runnable_basis_metadata_validated
03c_methanol_ethyne_monC_3B-69,gscdb137,true,b0a06c5cfb969cb37a556efbdd818bdc08881498226efc79f13c171b14fa021a,7cf3099d0d121c76b500eafca8bd8ab7abd28af19de8220825e411ccbe1ba68b,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,14,0,60,192,112,444,runnable_basis_metadata_validated
