species,scope,gscdb137_dataset_count,gscdb137_datasets,gscdb137_reaction_uses,auxiliary_dataset_count,auxiliary_datasets,auxiliary_reaction_uses,charge,multiplicity,atom_count,basis,aux_basis_corr,scf_algorithm,xc_grid,num_basis,num_pairs,qchem_input,primary_orbital_dir,primary_qarchive,working_orbital_dir,working_qarchive,working_staged_ok
05_ammonia-dimer_1p6_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,39479,qchem_inputs/05_ammonia-dimer_1p6_dim_A21x12.in,True,True,True,True,True
05_ammonia-dimer_2p0_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,35443,qchem_inputs/05_ammonia-dimer_2p0_dim_A21x12.in,True,True,True,True,True
05a_nitromethane_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,205580,qchem_inputs/05a_nitromethane_dimAB_3B-69.in,True,True,True,True,True
05a_nitromethane_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,201404,qchem_inputs/05a_nitromethane_dimAC_3B-69.in,True,True,True,True,True
05a_nitromethane_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,206746,qchem_inputs/05a_nitromethane_dimBC_3B-69.in,True,True,True,True,True
05a_nitromethane_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05a_nitromethane_monA_3B-69.in,True,True,True,True,True
05a_nitromethane_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05a_nitromethane_monB_3B-69.in,True,True,True,True,True
05a_nitromethane_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05a_nitromethane_monC_3B-69.in,True,True,True,True,True
05a_nitromethane_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1071,422648,qchem_inputs/05a_nitromethane_trim_3B-69.in,True,True,True,True,True
05b_nitromethane_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,206746,qchem_inputs/05b_nitromethane_dimAB_3B-69.in,True,True,True,True,True
05b_nitromethane_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,203539,qchem_inputs/05b_nitromethane_dimAC_3B-69.in,True,True,True,True,True
05b_nitromethane_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,205580,qchem_inputs/05b_nitromethane_dimBC_3B-69.in,True,True,True,True,True
05b_nitromethane_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05b_nitromethane_monA_3B-69.in,True,True,True,True,True
05b_nitromethane_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05b_nitromethane_monB_3B-69.in,True,True,True,True,True
05b_nitromethane_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05b_nitromethane_monC_3B-69.in,True,True,True,True,True
05b_nitromethane_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1071,424783,qchem_inputs/05b_nitromethane_trim_3B-69.in,True,True,True,True,True
05c_nitromethane_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,203539,qchem_inputs/05c_nitromethane_dimAB_3B-69.in,True,True,True,True,True
05c_nitromethane_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,158201,qchem_inputs/05c_nitromethane_dimAC_3B-69.in,True,True,True,True,True
05c_nitromethane_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,714,205580,qchem_inputs/05c_nitromethane_dimBC_3B-69.in,True,True,True,True,True
05c_nitromethane_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05c_nitromethane_monA_3B-69.in,True,True,True,True,True
05c_nitromethane_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05c_nitromethane_monB_3B-69.in,True,True,True,True,True
05c_nitromethane_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,63694,qchem_inputs/05c_nitromethane_monC_3B-69.in,True,True,True,True,True
05c_nitromethane_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1071,376238,qchem_inputs/05c_nitromethane_trim_3B-69.in,True,True,True,True,True
06_HF-methane_0p9_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,42494,qchem_inputs/06_HF-methane_0p9_dim_A21x12.in,True,True,True,True,True
06_HF-methane_1p0_dim_A21x12,gscdb137,1,A19Rel6,6,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,41406,qchem_inputs/06_HF-methane_1p0_dim_A21x12.in,True,True,True,True,True
06_HF-methane_1p1_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,40473,qchem_inputs/06_HF-methane_1p1_dim_A21x12.in,True,True,True,True,True
06_HF-methane_1p2_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,39391,qchem_inputs/06_HF-methane_1p2_dim_A21x12.in,True,True,True,True,True
06_HF-methane_1p4_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,37213,qchem_inputs/06_HF-methane_1p4_dim_A21x12.in,True,True,True,True,True
06_HF-methane_1p6_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,34684,qchem_inputs/06_HF-methane_1p6_dim_A21x12.in,True,True,True,True,True
06_HF-methane_2p0_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,31991,qchem_inputs/06_HF-methane_2p0_dim_A21x12.in,True,True,True,True,True
06a_acetic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,221542,qchem_inputs/06a_acetic_acid_dimAB_3B-69.in,True,True,True,True,True
06a_acetic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,243670,qchem_inputs/06a_acetic_acid_dimAC_3B-69.in,True,True,True,True,True
06a_acetic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,239348,qchem_inputs/06a_acetic_acid_dimBC_3B-69.in,True,True,True,True,True
06a_acetic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75085,qchem_inputs/06a_acetic_acid_monA_3B-69.in,True,True,True,True,True
06a_acetic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75085,qchem_inputs/06a_acetic_acid_monB_3B-69.in,True,True,True,True,True
06a_acetic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75085,qchem_inputs/06a_acetic_acid_monC_3B-69.in,True,True,True,True,True
06a_acetic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1170,479305,qchem_inputs/06a_acetic_acid_trim_3B-69.in,True,True,True,True,True
06b_acetic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,204361,qchem_inputs/06b_acetic_acid_dimAB_3B-69.in,True,True,True,True,True
06b_acetic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,242899,qchem_inputs/06b_acetic_acid_dimAC_3B-69.in,True,True,True,True,True
06b_acetic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,242899,qchem_inputs/06b_acetic_acid_dimBC_3B-69.in,True,True,True,True,True
06b_acetic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06b_acetic_acid_monA_3B-69.in,True,True,True,True,True
06b_acetic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06b_acetic_acid_monB_3B-69.in,True,True,True,True,True
06b_acetic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06b_acetic_acid_monC_3B-69.in,True,True,True,True,True
06b_acetic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1170,465129,qchem_inputs/06b_acetic_acid_trim_3B-69.in,True,True,True,True,True
06c_acetic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,242899,qchem_inputs/06c_acetic_acid_dimAB_3B-69.in,True,True,True,True,True
06c_acetic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,241072,qchem_inputs/06c_acetic_acid_dimAC_3B-69.in,True,True,True,True,True
06c_acetic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,780,253157,qchem_inputs/06c_acetic_acid_dimBC_3B-69.in,True,True,True,True,True
06c_acetic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06c_acetic_acid_monA_3B-69.in,True,True,True,True,True
06c_acetic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06c_acetic_acid_monB_3B-69.in,True,True,True,True,True
06c_acetic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,75010,qchem_inputs/06c_acetic_acid_monC_3B-69.in,True,True,True,True,True
06c_acetic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1170,512098,qchem_inputs/06c_acetic_acid_trim_3B-69.in,True,True,True,True,True
07_ammonia-methane_0p9_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,56901,qchem_inputs/07_ammonia-methane_0p9_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_1p0_dim_A21x12,gscdb137,1,A19Rel6,6,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,54330,qchem_inputs/07_ammonia-methane_1p0_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_1p1_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,52005,qchem_inputs/07_ammonia-methane_1p1_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_1p2_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,50138,qchem_inputs/07_ammonia-methane_1p2_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_1p4_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,46689,qchem_inputs/07_ammonia-methane_1p4_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_1p6_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,43759,qchem_inputs/07_ammonia-methane_1p6_dim_A21x12.in,True,True,True,True,True
07_ammonia-methane_2p0_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,357,41082,qchem_inputs/07_ammonia-methane_2p0_dim_A21x12.in,True,True,True,True,True
07a_oxalic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,327602,qchem_inputs/07a_oxalic_acid_dimAB_3B-69.in,True,True,True,True,True
07a_oxalic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,327602,qchem_inputs/07a_oxalic_acid_dimAC_3B-69.in,True,True,True,True,True
07a_oxalic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,294417,qchem_inputs/07a_oxalic_acid_dimBC_3B-69.in,True,True,True,True,True
07a_oxalic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98435,qchem_inputs/07a_oxalic_acid_monA_3B-69.in,True,True,True,True,True
07a_oxalic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98435,qchem_inputs/07a_oxalic_acid_monB_3B-69.in,True,True,True,True,True
07a_oxalic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98435,qchem_inputs/07a_oxalic_acid_monC_3B-69.in,True,True,True,True,True
07a_oxalic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1368,654316,qchem_inputs/07a_oxalic_acid_trim_3B-69.in,True,True,True,True,True
07b_oxalic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,260145,qchem_inputs/07b_oxalic_acid_dimAB_3B-69.in,True,True,True,True,True
07b_oxalic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,312517,qchem_inputs/07b_oxalic_acid_dimAC_3B-69.in,True,True,True,True,True
07b_oxalic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,312517,qchem_inputs/07b_oxalic_acid_dimBC_3B-69.in,True,True,True,True,True
07b_oxalic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07b_oxalic_acid_monA_3B-69.in,True,True,True,True,True
07b_oxalic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07b_oxalic_acid_monB_3B-69.in,True,True,True,True,True
07b_oxalic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07b_oxalic_acid_monC_3B-69.in,True,True,True,True,True
07b_oxalic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1368,589970,qchem_inputs/07b_oxalic_acid_trim_3B-69.in,True,True,True,True,True
07c_oxalic_acid_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,312517,qchem_inputs/07c_oxalic_acid_dimAB_3B-69.in,True,True,True,True,True
07c_oxalic_acid_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,312517,qchem_inputs/07c_oxalic_acid_dimAC_3B-69.in,True,True,True,True,True
07c_oxalic_acid_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,912,282216,qchem_inputs/07c_oxalic_acid_dimBC_3B-69.in,True,True,True,True,True
07c_oxalic_acid_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07c_oxalic_acid_monA_3B-69.in,True,True,True,True,True
07c_oxalic_acid_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07c_oxalic_acid_monB_3B-69.in,True,True,True,True,True
07c_oxalic_acid_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,456,98403,qchem_inputs/07c_oxalic_acid_monC_3B-69.in,True,True,True,True,True
07c_oxalic_acid_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1368,612041,qchem_inputs/07c_oxalic_acid_trim_3B-69.in,True,True,True,True,True
08_water-methane_0p9_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,48455,qchem_inputs/08_water-methane_0p9_dim_A21x12.in,True,True,True,True,True
08_water-methane_1p0_dim_A21x12,gscdb137,1,A19Rel6,6,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,46271,qchem_inputs/08_water-methane_1p0_dim_A21x12.in,True,True,True,True,True
08_water-methane_1p1_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,44481,qchem_inputs/08_water-methane_1p1_dim_A21x12.in,True,True,True,True,True
08_water-methane_1p2_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,42803,qchem_inputs/08_water-methane_1p2_dim_A21x12.in,True,True,True,True,True
08_water-methane_1p4_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,40064,qchem_inputs/08_water-methane_1p4_dim_A21x12.in,True,True,True,True,True
08_water-methane_1p6_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,37909,qchem_inputs/08_water-methane_1p6_dim_A21x12.in,True,True,True,True,True
08_water-methane_2p0_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,327,35582,qchem_inputs/08_water-methane_2p0_dim_A21x12.in,True,True,True,True,True
08a_vinylene_carbonate_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,307294,qchem_inputs/08a_vinylene_carbonate_dimAB_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,307294,qchem_inputs/08a_vinylene_carbonate_dimAC_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,231921,qchem_inputs/08a_vinylene_carbonate_dimBC_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08a_vinylene_carbonate_monA_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08a_vinylene_carbonate_monB_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08a_vinylene_carbonate_monC_3B-69.in,True,True,True,True,True
08a_vinylene_carbonate_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1359,547379,qchem_inputs/08a_vinylene_carbonate_trim_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,307294,qchem_inputs/08b_vinylene_carbonate_dimAB_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,334246,qchem_inputs/08b_vinylene_carbonate_dimAC_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,308362,qchem_inputs/08b_vinylene_carbonate_dimBC_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08b_vinylene_carbonate_monA_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08b_vinylene_carbonate_monB_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08b_vinylene_carbonate_monC_3B-69.in,True,True,True,True,True
08b_vinylene_carbonate_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1359,650772,qchem_inputs/08b_vinylene_carbonate_trim_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,307294,qchem_inputs/08c_vinylene_carbonate_dimAB_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,302466,qchem_inputs/08c_vinylene_carbonate_dimAC_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,906,312610,qchem_inputs/08c_vinylene_carbonate_dimBC_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08c_vinylene_carbonate_monA_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08c_vinylene_carbonate_monB_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,99710,qchem_inputs/08c_vinylene_carbonate_monC_3B-69.in,True,True,True,True,True
08c_vinylene_carbonate_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1359,623240,qchem_inputs/08c_vinylene_carbonate_trim_3B-69.in,True,True,True,True,True
09_formaldehyde-dimer_0p9_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,74080,qchem_inputs/09_formaldehyde-dimer_0p9_dim_A21x12.in,True,True,True,True,True
09_formaldehyde-dimer_1p0_dim_A21x12,gscdb137,1,A19Rel6,6,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,72839,qchem_inputs/09_formaldehyde-dimer_1p0_dim_A21x12.in,True,True,True,True,True
09_formaldehyde-dimer_1p1_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,390,70944,qchem_inputs/09_formaldehyde-dimer_1p1_dim_A21x12.in,True,True,True,True,True
