species,scope,snapshot_input,input_sha256,molecule_block_sha256,geometry_payload_sha256,charge,multiplicity,atom_count,real_atom_count,ghost_atom_count,elements,manifest_orbital_basis,qchem_rem_basis,basis_block_sha256,basis_block_bytes,manifest_auxiliary_basis,qchem_rem_auxiliary_basis,auxiliary_basis_block_sha256,auxiliary_basis_block_bytes,qchem_rem_ecp,ecp_block_sha256,ecp_block_bytes,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_unrestricted,orbital_files_used
03_HCN-dimer_1p1_dim_A21x12,gscdb137,species/03_HCN-dimer_1p1_dim_A21x12/input0,b54efc2b5af8b169f3df117a390f0fca89877085b9fec63bd68ca8aed03fc80f,e0d16cc76db11d421bf15e5e73c26a5be97e38ed02cb588ca09d569fe9dbd514,f0d4ca4dc4652e8885e2732a8ffaccb153951b99d10567e397930709bacd82b3,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03_HCN-dimer_1p2_dim_A21x12,gscdb137,species/03_HCN-dimer_1p2_dim_A21x12/input0,9ac8c8a2617aeb5c1afe796a1586af908abfdfcf4dc06b2ee3f1e3828e82fde6,512188ff0f7fe6a14a2253b491357a36fdfc1c4caa34c52dc5005b52f0bb608e,fd45ec5f63dca41cfcbee09a1e0da4264a46af57db42db9b215ee63849cf347c,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03_HCN-dimer_1p4_dim_A21x12,gscdb137,species/03_HCN-dimer_1p4_dim_A21x12/input0,b95c7f464a0f5853b721358be2aef114994d3f4264ef5aa2eeeb31662b40d38d,552d25e18694cfe75f276bff70006cc569fb433626cb6f0c17922d07bbb13cd9,7dab907bef534e1df71027bc9ca14e16649d4ef3265dda837926702e236aca0a,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03_HCN-dimer_1p6_dim_A21x12,gscdb137,species/03_HCN-dimer_1p6_dim_A21x12/input0,8a7b276d672437100390c2bd07a86ddf99bf92007d5b1970bb8bdc1634b12281,67805bb9dea94936d0640a414b1a9b823de7050d1436a242b6123e54b8f17e52,cbf3acc85a7be2c9c8548de449d31ad2e5cc8f75b5094450faca78cd5668adbe,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03_HCN-dimer_2p0_dim_A21x12,gscdb137,species/03_HCN-dimer_2p0_dim_A21x12/input0,8b41d079b27dc74620ae4e91c016345418a2c27d2548e7aba6be15598655e2da,7501f92d1bcc0513df6e3ff20dfdcda6f4e75632fd367b869f2aa8f9317a2b77,b03d7b3dbe2816f5d835c33f861bbb1575a32e19359e9894ae29ede08172be3b,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_dimAB_3B-69,gscdb137,species/03a_methanol_ethyne_dimAB_3B-69/input0,a9d8081727f5d4145ea71b4b40c7b9dfc3583bcc807bfb46f44a8b69877a83a0,e0e8e399e2f4b1836bb563ca7f617c84165fe4da8991e30a14e3c5567ef2f0c9,e96cd10af1c749eb6f571141ecabb1cd9329dedbf3c7ffa747690fa587a7e395,0,1,12,12,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_dimAC_3B-69,gscdb137,species/03a_methanol_ethyne_dimAC_3B-69/input0,db6951479a743745a5aeaeaf93c2c512326ceecc7d306d444c1057ba5d79b27d,3bec20226c96b8fcbe7017c35b3e9c62b2c044c73e00f9b373138609b6662883,56709d9bff4db93d9c7dacc4ccd2749e85157e3a8077d7dfb80166570f15a423,0,1,12,12,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_dimBC_3B-69,gscdb137,species/03a_methanol_ethyne_dimBC_3B-69/input0,1e15d3b4e479a895ab946e8fab4e3c1f446966692fe291161a678d5c624aed9c,3d028a4ae46a74599d4725f69f44cc7bb52b712e28864150179d9054ababfb80,c9df2429adb20f083871e02168dfc4530f00b2bf6b0d5dcc4c9d057a220997ad,0,1,12,12,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_monA_3B-69,gscdb137,species/03a_methanol_ethyne_monA_3B-69/input0,b66c658f0583efe81903874fe7281734ae92d7d4767e3feef7513e6243d23d7b,fb9b6fd77588185b45dd83cae07bdd0eff4978b6fe63db1e652c93c420ec523e,ba75bbcae12797dba6ae80aa15cba0ca11eb1fefd71ce11c4e39f3c508407387,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_monB_3B-69,gscdb137,species/03a_methanol_ethyne_monB_3B-69/input0,8fdd47d4625502f0deba4dd0d5b898d43a5494f4638b09dce99069ca1646ae2e,79fe7c92a59ae38fc72b064a818e71e37c0c887e1278617720fb31bb3c0a05c2,3de354ed87b608d1c5cb840aceacba9224297239a49b6bff305d391522a59440,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_monC_3B-69,gscdb137,species/03a_methanol_ethyne_monC_3B-69/input0,a2194c932e1070ae3e604c53ee9cf4780376dc2c824bb72f41a9b1b15ea84c70,d4263d7ca855d4b0241531e08838a7ea5834b5415903138b7cf63f99961e8248,6df2c61b850a2bd37c898392b438344ee86564dda6048a03cc454bf183af9b33,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03a_methanol_ethyne_trim_3B-69,gscdb137,species/03a_methanol_ethyne_trim_3B-69/input0,271ae91501b16d42407785dd95dd8eb3935807fb17b96043e22f06433190c9b6,af511d58c990605f24d45ce17d4feb34f442197b19a5367ada38cf34e2081e4b,3419581ad38cb059ffdadaf33e933895583d5d41950efb9ba18f1efd80134da4,0,1,18,18,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_dimAB_3B-69,gscdb137,species/03b_methanol_ethyne_dimAB_3B-69/input0,135d94f66307f9a416a74074e5fbcca43809b6903f1aac3780b42352588a3a58,5821af6ea8a42d30fc41b3ae3e3312c37ce2341a7f700aca7834f5093b953af3,68c30181683ce6cb110e8180d8c06cc458435d78ebf2d4e9773cd056a71ff2eb,0,1,12,12,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_dimAC_3B-69,gscdb137,species/03b_methanol_ethyne_dimAC_3B-69/input0,90b90786dc63599e06806f694d1ebf9a828bdfcd1e488b1154b648c14f44f869,b2e9e37130370d9f3feabae80cc2b647a0529e64508cf78bbd796618148547dc,1ee0f7efabb7d1675db86f50456df6ad8aa60f9ab9262e4f7eba6db666e86b75,0,1,10,10,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_dimBC_3B-69,gscdb137,species/03b_methanol_ethyne_dimBC_3B-69/input0,fcade2b2925859c1b7649ee98bfb1445c6ef2922c4b9c9c9d9e56b3ade14de6b,36184f21f71cdf85274d6070cbd1317e6eb24757dd5ae03a13d7ad943bb2ebc2,c5d60f2e9becb64d5541b4459d45d2e4fef317b5ed7695033f1fc40e22df67cd,0,1,10,10,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_monA_3B-69,gscdb137,species/03b_methanol_ethyne_monA_3B-69/input0,b66c658f0583efe81903874fe7281734ae92d7d4767e3feef7513e6243d23d7b,fb9b6fd77588185b45dd83cae07bdd0eff4978b6fe63db1e652c93c420ec523e,ba75bbcae12797dba6ae80aa15cba0ca11eb1fefd71ce11c4e39f3c508407387,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_monB_3B-69,gscdb137,species/03b_methanol_ethyne_monB_3B-69/input0,da8fdaaf4401057e7d28e8ed69274855dc46834ef5680627f4a7c8596510b500,46d4571d1cc8bfe968b8696b2e8a303a121f3415b3ec759c61d843baca078cd4,3ca75d4e56307733b9923ef4e6dae9985bba54d78aa723ca4136a0339d01091b,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_monC_3B-69,gscdb137,species/03b_methanol_ethyne_monC_3B-69/input0,6545c7ee90ac0b3ebb1eb21709a7fa73c878f42b32e660a599b47a2fbdd17291,044e512ece30b16a3cf9a41c5d342808e9aae3d3c55d6ada7cee65a6cf731af6,787adfbe958ff26df2af95ba8b17f3e45ef72808437b15106995fb8ec50415fe,0,1,4,4,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03b_methanol_ethyne_trim_3B-69,gscdb137,species/03b_methanol_ethyne_trim_3B-69/input0,2c60e4e8835f1210b73bfc323bebefd34593f768be357ac8f29bbe66c504fa71,209f554bcc00221bd5938777f7d5a5411ee776e484d428ad8f034f28712ed278,9eec0f99b17311620d9a847c048f165df287fdfa2b03a0f61052725182d42529,0,1,16,16,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_dimAB_3B-69,gscdb137,species/03c_methanol_ethyne_dimAB_3B-69/input0,6861748d22fb0393a5c316ad170d450a9c771af0db13be30c15ad62c5b42af40,d339479137e06eb947d14a343ae29f0938f8650db3c690a65ab38cf2c57f2da7,c7f2e171811cd64c8993d56d5f841aa6bf364a140867fdf4dbee499ece6b78b1,0,1,12,12,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_dimAC_3B-69,gscdb137,species/03c_methanol_ethyne_dimAC_3B-69/input0,93ae5e692f19921c4878b3d59d59f387ead21036cfd64115ed3870dcc712998f,8cd85e83f7ea65e6cd1533302c324fb8184648f6ad3a6381929e81eee7534b23,67c63a7d07ea57be2b69ec50d47f7a46b2e303f4add5ac7dc3632e23e140228a,0,1,10,10,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_dimBC_3B-69,gscdb137,species/03c_methanol_ethyne_dimBC_3B-69/input0,c240665748046d76ff8755d391e92716b15338afc243e5ebaf2c5fb37372ffb7,2ce1914d764ed31b0d8b919ed521270da784f5cdbaa7222402f9bf26f7ae1b5a,7eb13ea3cc84ca46329012dbe829ce86e27002197448b117d0584bc1d2c3c717,0,1,10,10,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_monA_3B-69,gscdb137,species/03c_methanol_ethyne_monA_3B-69/input0,e282b21f41232faa5326346f81d195f83c638f23881a864d9950fa3272864691,415bc3a0256abba1d0a147dfa3429ec2a4e671fd0ccc45b4cf321717d7979194,4e49a20a4a4f9f405ced7b859fc5885ed3a262bb349e541dbbf53badee50fb61,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_monB_3B-69,gscdb137,species/03c_methanol_ethyne_monB_3B-69/input0,83e9279ef90d3372837096390513587489c8818a753cbbfebaf78cfab4c398d4,ddf4272eb6020a7f5efdb89fdc1cea259f65ac285a52b41aa372f86660fce595,70d19f29ec1a087a3ce70146626856982cd54b00b2e8d07013993470a2ec2349,0,1,6,6,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_monC_3B-69,gscdb137,species/03c_methanol_ethyne_monC_3B-69/input0,7cf3099d0d121c76b500eafca8bd8ab7abd28af19de8220825e411ccbe1ba68b,8e50fc195b3b27c72d489ab6caf21a36c7d2c3c88a88440fb8730ac5bea456bb,02f5334e82b0cf1b0fef2b3f83671cc8aba30ca3dcdd164b931fe077b70990ba,0,1,4,4,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
03c_methanol_ethyne_trim_3B-69,gscdb137,species/03c_methanol_ethyne_trim_3B-69/input0,d365d69f84421bd80a5cc47cf5b7ddfbe1e6bab3138e6289ea57a4457c885986,beea8da985a243cc5f1e482e392021ffb32b8283ae1b40cda361adb336fbf2b8,5dc9c8c01b17d043d3e5f7eadf1afccad3d5debcee09ccf75b21d83f54fa7670,0,1,16,16,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_0p9_dim_A21x12,gscdb137,species/04_HF-dimer_0p9_dim_A21x12/input0,e45dacb5129f0b6dd6b79e3c8eb12699ce2ff13d1c12e95e7a1fb8219f0c6803,15b08e81a11c8772689011d09505eb14bf4f37018e030d1efecaadd3ebfc788a,cf29ea415d5de453d2c1f6ef2af879903b6806bde1c757b4004212c03f397055,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_1p0_dim_A21x12,gscdb137,species/04_HF-dimer_1p0_dim_A21x12/input0,977646a5d8d939f78c51d86fea78d4f544a207fb73bda4882f6cd09efe2edc81,8418ed2713a295c28a3bf2a5e69980d3083a1ed671c3060547d1c4d95b328132,a1df28fcccdcd72abafc738fb03c999e158a71b155513511c970a2dc15052f21,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_1p1_dim_A21x12,gscdb137,species/04_HF-dimer_1p1_dim_A21x12/input0,8be50671303c5263c7d1222a580232407c06cf1f58486f92decd5f2a700f8d29,0f52519624cdb8ae34682d55da5648ad55dacf68daf51b9166f9211145f594ca,995ae3cad079a697dd411aeb3dab1c579cb16f2a4e6acfd83c6f472e8f072286,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_1p2_dim_A21x12,gscdb137,species/04_HF-dimer_1p2_dim_A21x12/input0,c760ca8398ddf7f456d807a37eca392a8c17523109bcbc70d2a35d9230712587,23cb501bae4d5a409937121ba7bf360aec2bfd8fe2f71a25f178c699d14f0a4a,0a31fc1e86f1382660043f332f3c5538a2acb1b6f8462524c13cf4f89df2552e,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_1p4_dim_A21x12,gscdb137,species/04_HF-dimer_1p4_dim_A21x12/input0,d339c26a3dcf318a974861f122c750637e5e35687ff46852482e35ab7f191f0c,5a60d6e2938f30971303d79b3634cdf925aee43c8f76c3f83db9bc864fdbab3d,c1ee366d2bfa1a36cb394363d7e5734311441d670c6159a7f948f68b2e99052d,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_1p6_dim_A21x12,gscdb137,species/04_HF-dimer_1p6_dim_A21x12/input0,824ddb12ef5fe7b03ca798fd9e41d56be44274ae7d7faac4f1fd40f6104668f3,8171d5f2c7b2c08c6c7e2aa57e556459a32c1e9bece91ed674f194ddb2ab0307,301270a554211043238141596b533ab5eac2b4a65078fc1ffd9f45c8c1fbf11b,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04_HF-dimer_2p0_dim_A21x12,gscdb137,species/04_HF-dimer_2p0_dim_A21x12/input0,f512609155ab8a460f1b616587c6ca70a8e2c150d9eb287309117f20bbc56ade,85e9602d780a4c9fc383b08c6a9387d5aff4c98baa515c1a80a96583152b1216,b9590559935abe7a8ec98199690448e1002ce3e3789b31f5cf81cd7bc5658402,0,1,4,4,0,F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_dimAB_3B-69,gscdb137,species/04a_acetonitrile_dimAB_3B-69/input0,088003cca9075579e6734baaf2e4137fef1acc7145ebc5bcc8827e782bce676a,85b0b3bf3b62de66b663d58062d8edadcb7866abd80b4a200929f5251d51e73e,fcf8240b1c58bd4fcbf89e1ba618b4f15ecedc30e3f5db5d6595bcdf423357ca,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_dimAC_3B-69,gscdb137,species/04a_acetonitrile_dimAC_3B-69/input0,2cb06febdc5572fcb59c955f0b35b88e27af8c1b0f80bc023e9f017605c33de9,dc93de3abf3c8a97169230855704470332fe61fd3390ac26b192a973ea2dabcb,5dad2f7ad830050e3a7387cc0996d0092cb70b8755fd880335da4d3382a54c75,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_dimBC_3B-69,gscdb137,species/04a_acetonitrile_dimBC_3B-69/input0,d2ade9d250ca3c3f66bffc8b1dd7d34ab3a736351cad7366563b831bd18fd97a,a09874ee505f50a1e823fa363b6f3149ade686ee971c67bcfe1f1e0ee281f6e3,fbce44513f67029e144c5850adeb1d9b0c9d62b6f473cb6013efefeaffc531b3,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_monA_3B-69,gscdb137,species/04a_acetonitrile_monA_3B-69/input0,a344a7c66200930d4cd40c66506c642a5c866366f81939781d8a5894995af34d,220599e96ef13afa80679ec1e3a9ccf3a6531e18319784eeae15d1fb481d8b68,ba5bdf44fcef6b3e1cbd5584dfd1971fb36ad44e2a31a13d9edd540e03a5b4ea,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_monB_3B-69,gscdb137,species/04a_acetonitrile_monB_3B-69/input0,83850ea784c050388c20246906ba559de45c7c52e0b83997c3c8adeaddebcea0,72ca8484070fe58fd570738f57cd5dfdf9e2175ef167a8078b6e4c5c9b7a0760,796f406f09cfd89955cad8e57b50ff396118ad6f0655e62bf77eb4184972c103,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_monC_3B-69,gscdb137,species/04a_acetonitrile_monC_3B-69/input0,d01c2035a95d7d733ac7a0f4621221f75e5edf3f1f51f2881e8e42eddb0094f0,d55f035cac61c39b8e14f0ee9c943112869e5d27b2babbdb056f4d2e8d17cf98,d40bbeb49e0ffbe60656cfa910fdcd0bbb40a19db525faa5d3785deb5f0c4906,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04a_acetonitrile_trim_3B-69,gscdb137,species/04a_acetonitrile_trim_3B-69/input0,7c06b78fd3f9cc753dd38d12be77119dd59db6b7c14bee199f7889ead705aca5,fa8fb1c9e1861e054866ea89c7be813b4168af0e9844689a009b1675e059e712,cff05e08effa2e40bef76281224b5f221435620fe67f2cb0b0eaee17b70323b3,0,1,18,18,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_dimAB_3B-69,gscdb137,species/04b_acetonitrile_dimAB_3B-69/input0,3bf6551c6a28ae35779c3ee8ee96e82c27164db4a08327ecffad65abbb5bc05c,7ee511d52a39c0c70cc8bb14af2d6b0f321e3f5c2af4d5809722f566de6ad52d,0b766abcd71ea7059f4d002fd8cbf1e131360862fdb910ec8c5d16ea6c4d62bc,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_dimAC_3B-69,gscdb137,species/04b_acetonitrile_dimAC_3B-69/input0,2f7b8d27b5ae81f03f8a62aaca6864e7992e06d7c04e5214b6f59c14b0f38258,5d1a3e3f3a21ae2d1ddbf909a77b01cf9eb5c626fd0de8e9ee3248cd205e4d60,573487582db3c1f57ef4a4cf0072eae2bffabc7064c0ea8c4e3a789f94be49cf,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_dimBC_3B-69,gscdb137,species/04b_acetonitrile_dimBC_3B-69/input0,cf95b6cb1155ace908944adff62d3ce5d1a6ad1a3583934c67c316b676609747,98fb92b6289b93064c6d2059748f570e5f3c546d5b25e5f762b251cc1f475a8b,90b312384539a802f09ded6790499e3209bd47ef7a5685e09ff67eb0dddfcab3,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_monA_3B-69,gscdb137,species/04b_acetonitrile_monA_3B-69/input0,73c4e20725f0ee5c09a5290b4df56442a7e399df545acdb6eb5b9c17f333eb4b,89864877b14e76d2802c38be99ca06d85b4fe0584532f40c7d421ffe638c1648,107a332532c6f90a9a318b1f5edfbe71759f79dde998d6a9a16b128a588ffc04,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_monB_3B-69,gscdb137,species/04b_acetonitrile_monB_3B-69/input0,de31d66a76e6e7610174137fa2e4e0bb6f2f5f53b0f4c1742310ed35252fa229,58b2570582c413741c363074fed38d6c610e9b0ddb09f0aca533bd8401bc1ebb,e45ad42596a3b0bc3271506fe4d1bae0e8b798c51026eae6089ea8a1e8442943,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_monC_3B-69,gscdb137,species/04b_acetonitrile_monC_3B-69/input0,137e95a635d82cb7a5f35e97c1ffaf09764d8f5d793690fb1c35be22be141d1a,796d94a6fc41f2f84618059a30d6c1ab8ec78319778dcc5f15b9e3603ed6b2a0,e01dd485dcc39a7c24ede98e7f0073679074f13ad302e78773ffc02b2ba4888e,0,1,6,6,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04b_acetonitrile_trim_3B-69,gscdb137,species/04b_acetonitrile_trim_3B-69/input0,0044eb63d1785c164df2b15ae0d279c83616049351d185c597024cde7521e0a8,780741c196104d13bea8d597cfeb22b05042ff7ca6bb2f076628eb216ff12e0c,1348dba20b9f93d3e164c313f0de292a0f900719f7f3907a9f0dbfc1ffb5abd9,0,1,18,18,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04c_acetonitrile_dimAB_3B-69,gscdb137,species/04c_acetonitrile_dimAB_3B-69/input0,0a7af72f05d10f5f957e4dc1567c0236fe684ac0deffdb793c2418edb60bc5fe,45922a4c5bd68f73fb95f88b9116cb3ee96d279bd79f579f314eaa0f19609bda,eeab6297056b7d8f9f1b0b5315e90db88b13f909840b6a1d3a2c1ba1f86ff9c4,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04c_acetonitrile_dimAC_3B-69,gscdb137,species/04c_acetonitrile_dimAC_3B-69/input0,2def4970fd99b952ec05a8205abee52b2ae0c5cf69531e36f0ace6bed828066c,32133e81e1a038f8a2db7990277ff334bc79b66839963277c96ba6edc8d8d33b,a61f5a3a8207c120a090f3c50cd81aa99c5b697253fc217fff15c993577477bb,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
04c_acetonitrile_dimBC_3B-69,gscdb137,species/04c_acetonitrile_dimBC_3B-69/input0,8ab4f768bbc72b3aa24dfa82e927ca8e830afb9a7a2c4c4d0e14cf96024c2399,12714033877e22bf6f846a04d4882779a89c138650eae15edc31512b422237b6,3e9e6584032693aa431c44bd8a033c5282b06a9252f367fbc3529da97271b49e,0,1,12,12,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
