species,receipt_sha256,files,bytes
08b_vinylene_carbonate_dimAC_3B-69,77cf1a554ab9803154c50d3ee71ed1902514a713cae9a2f19596dbd59f96e174,9,39388691
08b_vinylene_carbonate_dimBC_3B-69,4416d987cd0e75462620c0ea0e04c83ebe8ffb606e43a7195842f09caf0bf644,9,39388691
08b_vinylene_carbonate_monA_3B-69,148717fef1b3b2ea0e64e6046672095ae5b5239768868231300ff84c218cfd66,9,9852571
08b_vinylene_carbonate_monB_3B-69,9f76d3b7c480ca11902154590f6e1c0c3ffa2070afc04e09e87b55eff952c24f,9,9852571
08b_vinylene_carbonate_monC_3B-69,1195cfff577f5492f77ca0bedf1ad5d6c2657cee738a5673619ef1acdcde4d87,9,9852571
08b_vinylene_carbonate_trim_3B-69,d15a81f32a0125a6850843a3fc975a02e05d60ad8f609447d8bdb2ca2cb7bb37,9,88610379
08c_vinylene_carbonate_dimAB_3B-69,17c662c420a8ea80882aaab73978ef2515afb0acfc42b71e4737c10d5fe0ef71,9,39388691
08c_vinylene_carbonate_dimAC_3B-69,9e3d0eb0171a9c14f44bbb88a5ff4db7862bdcea830a10cf571d00cb062775af,9,39388691
08c_vinylene_carbonate_dimBC_3B-69,446dd5fc8af472b0d1ca917dd1bdb755f48ef0b87bf2aaaf2232416d4240bde5,9,39388691
08c_vinylene_carbonate_monA_3B-69,dd495f0ce6a14d59571d30f013ce478addc85fe4b3b5bd88ea1191415770fa1f,9,9852571
08c_vinylene_carbonate_monB_3B-69,a4e208c42f9b88a6f640ea62fae9fa4cf6caaf81a44c7c313e05ff48d181c4e8,9,9852571
08c_vinylene_carbonate_monC_3B-69,6160f1a1f7b0b72139e23d1fd765833ddf18580640915193526a3829af1802cd,9,9852571
08c_vinylene_carbonate_trim_3B-69,b5a93ebba0d8d5c6790abe6bf61070bc49abfaaed4a4d52df5bcb43daeb135fe,9,88610379
09_formaldehyde-dimer_0p9_dim_A21x12,a97f88cb8b16e1633e1d6ece969bb3b0fea82bfb4af18e0484123a93528f0098,9,7309595
09_formaldehyde-dimer_1p0_dim_A21x12,006a893662524640e0f628ccd485baa62f668173e76d956389154d9a59674b5c,9,7309595
09_formaldehyde-dimer_1p1_dim_A21x12,a1249bf99d38c7a8e477c80566192f54283d641b9ae5b516931fd5641dc2a9e3,9,7309595
09_formaldehyde-dimer_1p2_dim_A21x12,e34f175f7943437a7059bd5bdb5cc2d5d2fdb7465f4a0f779c9e50c8e54132c6,9,7309595
09_formaldehyde-dimer_1p4_dim_A21x12,a4c06ca678b39e9b5095816689c34b214c2c4b42a185f4636799acc82f1c0fe0,9,7309595
09_formaldehyde-dimer_1p6_dim_A21x12,3f1584df1da585bf869dd118593d7463e2b82338fcf087e1cc19e68b8bd7c521,9,7309595
09_formaldehyde-dimer_2p0_dim_A21x12,b45b316bee477e8e3fd8ea79b03a1e4524e38b9c824ea144954c9b776b1ff974,9,7309595
09a_acetamide_dimAB_3B-69,b7e1f3c898d463d70d79db37a37dece8718b93a7f4089e7ee6657e586aa7e044,9,33831641
09a_acetamide_dimAC_3B-69,fe487165c1f682ad818d6eb000c15a2b11fa0313d17578c78f47b8f3f361d929,9,33831641
09a_acetamide_dimBC_3B-69,eb8e5b91e281e72e6abbbe36efadecaf1131c49d79aae4fe76caa5273b16abfb,9,33831641
09a_acetamide_monA_3B-69,5fededdbf766f0d9b27ce2c7c44f073caf1b2220b465858c804169eae51e6144,9,8463070
09a_acetamide_monB_3B-69,63fab19d5a9606347caf2a1667b80447073e02ed92ce02a318b1ed5f71976b06,9,8463070
09a_acetamide_monC_3B-69,410a8a4d2a0098f58db47cc00c038b2879f70f0da4fe6f8d34f9538a73e7ac4f,9,8463070
09a_acetamide_trim_3B-69,7e4ca13a1f0a8efe9d7654dc50cbf25c6269a15a7a2b88b7a38d935b9215b578,9,76107732
09b_acetamide_dimAB_3B-69,d19c6e6986c8c671bab7223b7aca6d83e447da19a402003b781e2d4ca5b7ea5b,9,33831641
09b_acetamide_dimAC_3B-69,5ce24769b365ada116afe5cc255002b1f5f4bbae50c3de3215a851bdda436f28,9,33831641
09b_acetamide_dimBC_3B-69,c0c9aaa3e45d37cb25d8de219d5e028327446df72b8ecde25cd20d67e9cc20a0,9,33831641
09b_acetamide_monA_3B-69,99641445a8ffc63de89ee969d6c9c9ea7541acc54083c1f6314a61a781f517d2,9,8463070
09b_acetamide_monB_3B-69,c76a13b22c31e6c32a9d0cd4aeb14e054d023f66791ded8add881164fd10ad00,9,8463070
09b_acetamide_monC_3B-69,24a583151751fc0b054d6fd280622ae29f24176d32e507d9d5d12542a8afc181,9,8463070
09b_acetamide_trim_3B-69,8c784c1a214f1845bdca60112984202919a423b1efb9a1b0b1073c46d72d4328,9,76107732
09c_acetamide_dimAB_3B-69,0dd2ff215457b719f41e23688639cc22c35d6e3fa5635ab493c68243731783ba,9,33831641
09c_acetamide_dimAC_3B-69,5f5c67f68215c3b7f645ebfc0d32c1a9a81281148efb7625b39fcb32ff5a69cc,9,33831641
09c_acetamide_dimBC_3B-69,a20ad49ffbc7c93153af1328dd3efd1f45850d37d58fd507613966ac90c31f68,9,33831641
09c_acetamide_monA_3B-69,98162839ad4ba49abb9a47811d06504095ec5441fc90d736a4e98bcd9cc482d9,9,8463070
09c_acetamide_monB_3B-69,249e4b0d997664f38ffbd9ec2db4c1c25bda85584f7d99990bb27b481269bcf2,9,8463070
09c_acetamide_monC_3B-69,20d0b793deb96687aa2798856a59076df9d3c4e410db63ef4c209fe46e1c9b77,9,8463070
09c_acetamide_trim_3B-69,25f7de65a985115e6e725f15a3309501c0e47f5b4f7bb424b398c716e5e5b525,9,76107732
101_BzBz_PD32-0p2_dim_NBC10,001bbfdc28a9d3031b372e9d924d151213ac219833138045725c88c60e29be92,9,63354091
101_BzBz_PD32-0p2_monA_NBC10,0e5e4a4981b3590684640b140ba95196ca60036582ff36c5e17645e0c0978f0c,9,15872663
101_BzBz_PD32-0p2_monB_NBC10,d4f029906ff8aa19329f4553b88da9a9e040eeef1e3ff81415613be8cabaf263,9,15872663
102_BzBz_PD32-0p4_dim_NBC10,136dcf1c20feb02b714d971d4fc08a811211ba765674929aa83dbdf360e72a58,9,63354091
103_BzBz_PD32-0p6_dim_NBC10,fc0401ea420bea88f879e57835df60a12b811ca8ff23d0bd4cd57646ab41ef38,9,63372539
104_BzBz_PD32-0p8_dim_NBC10,b42289175e112a94082a749097e4d7f9cb57382cbff3c87253115620cc8bf50f,9,63372539
105_BzBz_PD32-1p0_dim_NBC10,d03eee40223203e245d697b3e5dfdb8f07258905b16ca1da93596d5818c2fb2e,9,63372539
106_BzBz_PD32-1p2_dim_NBC10,90d78af8473163bc6ac40767b70639cb778230b5f25b256c972940b01579e12f,9,63372539
107_BzBz_PD32-1p4_dim_NBC10,0598862536e9b868e02eeda32a04b36c6dfbff3c4cc5a82fc8dcf13bdda96cb4,9,63372539
108_BzBz_PD32-1p5_dim_NBC10,50e5475e3f5c0854ba710189b5e1116d5fd16f82736fe5b050fb7f43a0b0192b,9,63372539
109_BzBz_PD32-1p6_dim_NBC10,22303572ee9b0b6da16767a044f8a3502777632fe6dd522839d2792631ee6d00,9,63372539
10_water-ethene_0p9_dim_A21x12,fd56dc36a522c85e9aa5cad2c82ce766c9924083bc1fb1ffd9e9531fb53073e7,9,7303406
10_water-ethene_1p0_dim_A21x12,2fa8bd1153b0be79b22bd14b499920cd0c13dbc0d27905b0337ee7af8728ae21,9,7303406
10_water-ethene_1p1_dim_A21x12,8349b38b23b7ec8c81f0791d63a72403008886416cf5d4fbab1db456b02ac160,9,7303406
10_water-ethene_1p2_dim_A21x12,82864bbe8b87f62f1fee14d4ce6b981ec88d9e302c62d49168b9c490c78c58a2,9,7303406
10_water-ethene_1p4_dim_A21x12,8cade8f8835307c40b307c54de3a0fc02b33f2c39e058bd660b25b723e2e72d6,9,7303406
10_water-ethene_1p6_dim_A21x12,4d9f8663d5e3f1210eed00b3e7821e45b6f9683b8c0921c98caf1c41562c0122,9,7303406
10_water-ethene_2p0_dim_A21x12,6e2e0d6aeaef8e1c59d2c5c18e703115899c632ed3dd7b9b2d518f24dbc42af5,9,7303406
10a_imidazole_dimAB_3B-69,6dbaf7ff29f6e34f873a6039137538aad8c5e1ac20becd9e6924663b2a11fa65,9,38352217
10a_imidazole_dimAC_3B-69,77e45e1bc261692c50674a0397165a47a38797f224a6dd60d12779bbb98495c9,9,38352217
10a_imidazole_dimBC_3B-69,5c3020aea048a54f934d5a7e43643cb2e07229bf86922e13da71bc6db4ca4cbc,9,38352217
10a_imidazole_monA_3B-69,12702cf578746868382a25961318d66ba4fd3356e01d018ef473b2c4de7fe6fd,9,9593438
10a_imidazole_monB_3B-69,d8506178ee5c94900ec5b46f037166e7dc32a14fefe3d741bbdbe8d211f43f56,9,9593438
10a_imidazole_monC_3B-69,bf28dc97c7a7da498e6d7d8b98d647d425609cee75774d391e73749a3a2ffbbc,9,9593438
10a_imidazole_trim_3B-69,3c83ce699eef3741c96843c8742fdc01beebbce281ea958fca4d636544753360,9,86256884
10b_imidazole_dimAB_3B-69,2dffc95c056e3ff352f04a674d72b3e05a4ccff2157d04edf9fb3c9b8c6dbbb0,9,38352217
10b_imidazole_dimAC_3B-69,bf595440ec552463e7ed9d06493981ae6f19ac4b4792720afc0ec84cc847ae95,9,38352217
10b_imidazole_dimBC_3B-69,85e6dcaf411bc7d159ce8db1823ee6a306716fb1f52689d1ca366d7188e221ea,9,38352217
10b_imidazole_monA_3B-69,c5bb9d6195a1b6ae0cdda6d99c5496484aa46f16875dc26c410cfa694b13a7da,9,9593438
10b_imidazole_monB_3B-69,8f95b1d9a83ef8135718e9758fe8af2e60bc1059218b0e36fc4e60cefec685d8,9,9593438
10b_imidazole_monC_3B-69,326b315c6b5aca1702bfb7343c995095cc6fad66592199dc3ab48557b2dd1e5a,9,9593438
10b_imidazole_trim_3B-69,338ce2fb63e4bd10694c6c014b562282774cfae27a090fd39228cc74a89087f2,9,86235412
10c_imidazole_dimAB_3B-69,15490987fc6973686a7a03af33e99f7a16ce6e8be3d8220bea93dac5c22e85ac,9,38352217
10c_imidazole_dimAC_3B-69,45d4ef188ef974357c84edc64bc7c56e7d3e85cc5e0e0f816cec9745ac8f66ef,9,38352217
10c_imidazole_dimBC_3B-69,0897b69e506e2e12869d31f6dc131c42bc56cbd90329aee5acf5f25627081fde,9,38352217
10c_imidazole_monA_3B-69,b34cb105d579211236cb78de39a249c7eb466a64c9f10b9a4bd8eb834264671b,9,9593438
10c_imidazole_monB_3B-69,2cdaf674b07bac3ab7b602dfe84478c4fa5089c3d07f00c0ff6fc8d24a47015f,9,9593438
10c_imidazole_monC_3B-69,e1e84cf1eedd6c6b23c32ce1b7a06763954803024556fa54217711d9a9cd4ea3,9,9593438
10c_imidazole_trim_3B-69,8b45feff37b2f769055d55f0e26addfd11bd4a6e69604221ce5b6597fe2d3b57,9,86278356
10prod1_CR20,977eaf690843e3bd96223e7922d4e568ea0bce91c8976a6d86a417ba4fe98f82,9,6023320
10prod2_CR20,130bbbfc8dd0a2b558185fb9e336a3387e82733b359752f5779364260d3d033b,9,1830540
10prod_DIE60,7f0245231e6466991fe60b30690be2375888affb97e5efb2dc3968f99f9cadcf,9,33496508
10react_CR20,7e79970675e1773f3cab43021427db88487d3f6cadd815a0ac6c896c47494b6f,9,14461121
10react_DIE60,c74495efa8b9344963eb934558df579117a803c5afbd967b674d4a99f5124dea,9,33483100
110_BzBz_PD32-1p7_dim_NBC10,96725b9c8e013b44f4b3f4e2fac3fbee91e5faf5b0b2970288649da40244c43e,9,63390987
111_BzBz_PD32-1p8_dim_NBC10,b75d9a9d58caeccc0c7d87561f611c9e7ba16cd0ab8e2e9f14b0f069b8f69eac,9,63390987
112_BzBz_PD32-1p9_dim_NBC10,0be84c7f6bcf6d0e30b2e15aa67ac6b95114bb3fa867ac88ed69bdea6c02e3cd,54,396754399
113_BzBz_PD32-2p0_dim_NBC10,3874d71cfae8bdbf54b4708ada2f0d66adc062dcb722b69ae58e7171878ea09e,54,396030827
114_BzBz_PD32-2p2_dim_NBC10,8e8e97a551b94f3cb55c3a0373bfd600cf89d4634dfc60d5490f14083041e4a1,9,63390987
115_BzBz_PD32-2p4_dim_NBC10,a2c7af68d4a7ec16ca534a24b455a385ee195b77c754060b565eec6eac44d632,9,63390987
116_BzBz_PD32-2p6_dim_NBC10,f6adadca48fc3981df5db118a65901f289d530c735cf255e1e67093430622c91,54,390560131
117_BzBz_PD32-2p8_dim_NBC10,ff5ba637eea6045dcdbedea310d96a4cf8e5bf06ffa069bb7a514af8d6bda079,54,388364199
118_BzBz_PD32-3p0_dim_NBC10,926eef0f4153a99bc8787d0915837a79d8e42e00627a1ebdd1c4e90ae54ffb91,54,386256207
119_BzBz_PD34-0p2_dim_NBC10,f231ea42e2ef3f0a505ab70637379c43d276d3ab8b0072166307bc5151f9e948,9,63354091
119_BzBz_PD34-0p2_monA_NBC10,c2c07d90c65ba6c4e94414ae64375358a023fa4b622f1c420d7a75b514e72277,9,15872663
119_BzBz_PD34-0p2_monB_NBC10,724934ebdb372dd052a48d119e16974a01899db2d82916608cb5a085108eb59a,9,15872663
11_000-000-SP_Pentane14,cee7cad571a0e985091e97caa857a4d2227ee2fb1d0931cb76fa1e2be91a7e10,9,24165622
11_Benzene_Ne_2p800_BzDC215,ae068eca881a4daf8e293c68d79e4c486537cf7b074b82a7dee9cea685f81015,9,19725018
11_Benzene_Ne_2p900_BzDC215,a5b50a8cd6984c8afbfb5c34bc39835f67b05286d138bdbe3be816b0358deb82,9,19725018
11_Benzene_Ne_3p000_BzDC215,b3650b98d5b5bdeb132582d444d38f259521f550add1514845919d84284ab619,9,19725018
11_Benzene_Ne_3p100_BzDC215,feca3251b5acc01a70dc1b0df96659854caba2e644d1fe09bbfbff403a495046,9,19725018
11_Benzene_Ne_3p150_BzDC215,7e158de22f0b906f480a209ddcdde0b94c92036321453d5e8ccc23c902774bce,9,19725018
11_Benzene_Ne_3p200_BzDC215,5cc85899414a2e7b5eaaa6bb64176baf4756551323eec714862440f3cafa8c43,9,19725018
11_Benzene_Ne_3p250_BzDC215,40603e292f7b140033d4e4a4671ca4b76ce5b3cfb92695cf60bb9650f8ddebfb,9,19725018
11_Benzene_Ne_3p300_BzDC215,3c153d14a0861271f8d509333a58b17030cf838e4d39c41539927592de6041e2,9,19725018
11_Benzene_Ne_3p350_BzDC215,1bca48fc8b21b989a0b7d37d5fdc88b1d6972498b759b361ad5e476afd51a98a,9,19725018
11_Benzene_Ne_3p400_BzDC215,e31ef7060d8de67a7aa18e29ef381260f9a3118f6cd300f20ec8efe3f67e2d14,9,19725018
11_Benzene_Ne_3p500_BzDC215,5850568dcf562664cd0ae9bbba722168efb16009449df84262ae97f469e6b71f,9,19725018
11_Benzene_Ne_3p600_BzDC215,cb54821131130cfe29f616a88e1d7458e5473dcaf757c7afdf4ae4bb288816ac,54,166131086
11_Benzene_Ne_3p700_BzDC215,71c0ca814ca972306022eb34bfccf066bf7af42a70c84401e47cc3a23381c8b4,9,19725018
11_Benzene_Ne_3p800_BzDC215,cc920fc4b38fe1b96be64c31550299712d02fc413bbdb5c9ead502d032b09a7b,9,19725018
11_Benzene_Ne_3p900_BzDC215,8d017b0eb9d6a1204c54a3c65c9b0948138e2fa54644ca8a7e1bcbe0a2d71dc7,9,19725018
11_Benzene_Ne_4p000_BzDC215,de03555d101b9eead7b4c728677f8da321cb9adfc7c656d052cec6f07faac30d,9,19725018
11_Benzene_Ne_4p250_BzDC215,98c9b15f640fe7a74db3fd3f1a28bd985c71cc73a2f8a5df3a74d5a01958d75d,9,19725018
11_Benzene_Ne_4p500_BzDC215,0e476ef05fef314fddbf7cee17fc057bedf5f8eac7d957cbe3cb362d2180649f,9,19725018
11_Benzene_Ne_4p750_BzDC215,b2693378d899137cbe86b7826b286be5557acebd80c826e404327c794b1aec51,9,19725018
11_Benzene_Ne_5p000_BzDC215,250e57a75a8d3e08ce7bce7234a79465597b346273c4e92fb561cb19be314492,9,19725018
11_Benzene_Ne_5p500_BzDC215,a28efd4a5368a95f539068d3b434a312df9567031f8ccd703a2ed3b77582ad33,9,19725018
11_Benzene_Ne_6p000_BzDC215,86b4f55e9eef0a930baf2eab6e0376ed550b79f7b14fcbb42bd0ed3f87183566,9,19725018
11_Benzene_Ne_6p500_BzDC215,7464bcc7190024a4f88702d1cba9503c7a5e7475b7b5c8646812b0abc86db933,9,19725018
11_Benzene_Ne_7p000_BzDC215,fd8e367cf8ef7b817588281fbe3827a38f18911c60d8df25606c2460fbadbaf8,9,19725018
11_Benzene_Ne_monA_BzDC215,2b78ce25ca5ac737c08e435e75954e9f9e9ae102006c13d4b73fc2f2794f76de,9,15872663
11_Benzene_Ne_monB_BzDC215,e3af392965a1d747e789a8462270efe91ef4be3a8b9ff0d5da59ff512aa52fff,9,212230
11_Br2_XB18,4e2c554d064b3b283ce1baa381263ea34ebf995abb2bb699a4f34eeafae499b5,9,1849257
11_C20BowlC5v_C20C24,72323ebb9b6bae380e49bdedad7da92b12e9c6db9e8af24a68b4adb7e54272c3,9,75764271
11_C4H4_Platonic24,ab57746fa02404503e7a76c08efa505cc4bcacff4e3e177d08b17b7ae6a3d8a5,9,7068107
11_CH4_H2O_OH__C_dim_HW30,7973e2257cfe2d681bef4a030bbd79b83893a55f76d569cd192fe9808d97d5c2,9,5140379
11_CH4_H2O_OH__C_monA_HW30,096df4dd897fcd72f41110f9079cd4effd4a8e63e5fd544954d582c6ababa623,9,1830674
11_CH4_H2O_OH__C_monB_HW30,f0a4d6a550bb15045f9c4d5e0565dea928b5caf12014df49614524969fdbeeba,9,840684
11_Cl-_ClF_dim_Bauza30,500f78d6375510bd7fc3e8026a3a628842a743c9a22ff273fc3a4cce5b87ac39,9,2414253
11_Cl-_ClF_monA_Bauza30,ad02f5c1f3589e0124a1744701ef9bb0d97e1a27719ae0e2a348844ad2eefec7,9,302919
11_Cl-_ClF_monB_Bauza30,4237211b52d64f2898a544c0eeb1d016ca9edbd1998d12a23a920ccd802baed6,9,1013673
11_ClF-A_dim_CT20,75a2b100c628bf6637e515f5657b79c11278f9013a30af2dfedd68e59ebef2ca,9,7921045
11_ClF-A_monA_CT20,a6047772d6285851461301645956795d4fbfd879c602ee55b6f4fe53227c7aa8,9,3276271
11_ClF-A_monB_CT20,eee543870b01b8b39a9b86b70808383c203ac58180b1501197fc088c8572d5d4,9,1013673
11_ClHNH3_HB49,fe7692fbfbe983f05d3356d99d8593256395b3366973aebfc2b393cc1bd98194,9,3610453
11_H2O1F_HW6F,cd37c5ee041d9ed3f6e6d09688ddceedd6a822804ebd74efc8cb3db14f2c9137,9,1887248
11_H2O1F_mon1_HW6F,20071b0a22565957f4b3dde9952771cbb0058a525b06c5d6ca40f130d71b09c1,9,840684
11_H2O1F_mon2_HW6F,e97247bc620a5505b194076051ec81fadf3a172cafc8b0000fa406932b7b317b,9,212231
11_H2O_TA13,7c62bcced661f684f8503b900be05a4640c8611a2ea09b52ce4704f4a06fc936,9,840684
11_H_AE18,079f0b90af68d1b2435119b13fe5fa0248d305e3195715bdca6616a8a5f9bd8b,8,310278
11_Isomer1_FmH2O10,e268e9d17f687fee17a839af653307d62fe8e9351a9fd7b24fd4bdf59d6d97f2,9,92234081
11_Isomer1_Styrene45,3abca5e07360d2cd922ef6ff1c58fdd9cfad65f977d3ecb004feeb013a95b6b8,9,28191587
11_Isomer1_mon10_FmH2O10,431a84da71ba953acf732ae61367d5688f813f117f763a80a67f43da60e031e6,9,840684
11_Isomer1_mon11_FmH2O10,128fe6d885ac55c58a553d2dcd6412daebdaa57986231d647a5db2cf05f7b401,9,212231
11_Isomer1_mon1_FmH2O10,2a01672bf000289e756504e5d4ce7808a1e6bcca8a098eb7f893a607079fefaf,9,840684
11_Isomer1_mon2_FmH2O10,872fabb9f291dff734d8a0b548b20d9c0a319f42bb760432faa003f98d55edf7,9,840684
11_Isomer1_mon3_FmH2O10,03e0a963549ff127f099729d19a148d7ab4c7fabb15090dc2ec9595a9f336b0c,9,840684
11_Isomer1_mon4_FmH2O10,08d51801f38db84bc1074fdcc279a7d15b635db7454270670445dddb25c9d936,9,840684
11_Isomer1_mon5_FmH2O10,2288524a36a3bc3316bfa402bdf7f9899064fc9402368bfd1362447bf3fbd326,9,840684
11_Isomer1_mon6_FmH2O10,ef075ce8fbfb2a54bda69a524bfef6df21c3a7049de1ccdd6c91176bcf8b36e9,9,840684
11_Isomer1_mon7_FmH2O10,1e9b1be0d44e3fcb4bd85ea5bb72ea01e57965ef02f49405777c6ced5a9e7aa7,9,840684
11_Isomer1_mon8_FmH2O10,c34fbcb1787143369793c62917cc1c8bb51fed820a8f68a8cf78fb092ecfe60a,9,840684
11_Isomer1_mon9_FmH2O10,60da52296ce7a09fc976557dc6aa1db103003ccd8da5e0a100bd1dd4fefa9d3d,9,840684
11_NH2Br_HNBrBDE18,962fe2eec4f2f00e8a6422dd04df2c7c00be9d80b50f6b9a1b53af88dcd6eb74,9,2479311
11_Reactant1_EIE22,d7d77a1c0c867c6d7e5fbe0be8dde8c276c96bd94d6fcfc12613d2483499129a,9,12758212
11_Rxn1_TS_0cat_WCPT27,a9964926fc5cdf9e965ede27f4bd7c4141c0d22363d782987f0ad7685bcd380a,9,3276338
11_ala29-big_dim_HSG,fac80a5680c8985161f646e818d912451e6178088e6e2c442129d0a66ee97f4e,9,48051304
11_ala29-big_monA_HSG,2ef40d733b6b06e669e9f7f0546370a9919f79a9d294fe8079f980e07688c460,9,1830674
11_ala29-big_monB_HSG,fd822787de3c517606474eaee3a4e5b14dcb92b4ddaf889a4a3abd9d3069a7b1,9,31172665
11_boat-a_H2O16Rel5,5948268867c90bd074d1ea168a68785fdd8723a74865ed0edfeb6b672efbbd92,9,214145139
11_c2h4_BH76,2fb77563f6402d7e8576e0fc09ca5b94b893a8490fab6c8099202c622190091d,9,3197477
11_ch3oh_ch3sch3_cs_dim_DS14,045e6f5df03b4fb11a41d11470bf5db9744310a283d1ebd7fe348a92b5435750,9,21134096
11_ch3oh_ch3sch3_cs_monA_DS14,19b68ea3957ef70fc375d55b57a08b59a7e30455711a755044a9b33c1d3953e9,9,7798238
11_ch3oh_ch3sch3_cs_monB_DS14,56407ef2816cc4c9515db44dfb60586471afb68d1da74254ba88148e1ae73b4e,9,3276405
11_formaldehyde-ethene_0p9_dim_A21x12,5d3b020a7d4e31bc902228579c693bd06dcb18967c4507fee6e36af00fb35dce,9,9852705
11_formaldehyde-ethene_1p0_dim_A21x12,f598e8076f39f223dd075c2701157582529cc2397d5dfce9759b7efb11aaf0b2,9,9852705
11_formaldehyde-ethene_1p1_dim_A21x12,d6f9d4bef81101d0ecfa24fcdea39876b60da746b95a21d33f3d507d870f5118,9,9852705
11_formaldehyde-ethene_1p2_dim_A21x12,9ad71cbce20b5f818f2dd05b95ce9e95f38eb9d584867dd838505f649e614999,9,9852705
11_formaldehyde-ethene_1p4_dim_A21x12,061b09dffcb489cdfbc205fc542f61118a125a1bdeecf42bf9c0ac2847505daa,9,9852705
11_formaldehyde-ethene_1p6_dim_A21x12,dbb34052035b7202b71d443f3e2654a4e5cdef99d48b4b401728e588618f79f7,9,9852705
11_formaldehyde-ethene_2p0_dim_A21x12,6f145cbcd4a9eb059e9ae6043c3cd8fdf08d170ffe7b035f9bbd9775775d433f,9,9852705
11_isomer1_H2O20Bind10,9de010b6e5bfa7ac3769224a28209c98e0a6d9648b51b42c5ede4a9c6ccc79f4,9,334462311
11_isomer1_mon10_H2O20Bind10,5d3af24f1a05f1f5e5e88b64fe725077c6df0d1dd3e81e05477a1d769a77c2bd,9,840684
11_isomer1_mon11_H2O20Bind10,1bce7b4965296161bb128a0093520ee01f854920c616f06935f7ebaf7c330a94,9,840684
11_isomer1_mon12_H2O20Bind10,6e6f13b4fbfb9e54ddc9a10ecac751cecfbbadbd6d74f233033b5e5a94a5d556,9,840684
11_isomer1_mon13_H2O20Bind10,845e79cd833ca043bfe03c20a3b95ce2e115daedd7fca90d233b5af7f21b0629,9,840684
11_isomer1_mon14_H2O20Bind10,ae8b14f026ec25ce7782400e4bd75faf65d4475bcf70916ea6185aef88f6917b,9,840684
11_isomer1_mon15_H2O20Bind10,73cdb37c82f5e8f24ab53cbfb8e87abae877885665e1ab27a38e744e46ccac82,9,840684
11_isomer1_mon16_H2O20Bind10,b38017187f24a7b3f91cf95a55e6f4fc49249a75713de31403e57f3cd033325f,9,840684
11_isomer1_mon17_H2O20Bind10,eb6d650f7a6cb2410cc94dee448a99d2941adb24a55162be8e169a79b70db624,9,840684
11_isomer1_mon18_H2O20Bind10,2382279371b4f8da4797b7d353b8cc41962ee21d04ee704d8f12627c7afe6c3e,9,840684
11_isomer1_mon19_H2O20Bind10,9acd6fd8f88e5b1ea7fffc96f30511c43784ad38efd5d437c89e0cabc002d98f,9,840684
11_isomer1_mon1_H2O20Bind10,75f3424d0b835028c9577bf7e7a9a8d4ed08270a99bad08408b1f7807e4787b0,9,840684
11_isomer1_mon20_H2O20Bind10,2125c9ca31fd1f50e6d61c9ce3c1a8ecfd5534505723d862443fa25ddc01a161,9,840684
11_isomer1_mon2_H2O20Bind10,bcb53535be2a9a6d9322d92cd9f6d699f2b65f90361c087b045e36c63ef3c5f5,9,840684
11_isomer1_mon3_H2O20Bind10,d08b4585cf0bd130f80da7374e391fb4451e00f832a93640cd8c4eb26d82f451,9,840684
11_isomer1_mon4_H2O20Bind10,9a59535275c3fa2a9b56a4253fded900ec6e98dcaedb9cd8a8b6df49bd22b0ea,9,840684
11_isomer1_mon5_H2O20Bind10,c25ed72cbd13ae746172f0a3e6d4491e7881f6ad0816b8abd628c9c11f30294d,9,840684
11_isomer1_mon6_H2O20Bind10,d6d65a18b7dff1449e0bc13b61ddac8606b6b3ab0a7eea8ba65bfb9ffdd633bd,9,840684
11_isomer1_mon7_H2O20Bind10,26f781665cf00150b2132a1a321d3f57f7435e47f935a2427960a26ab2de4e0b,9,840684
11_isomer1_mon8_H2O20Bind10,f2f5b054cde2e96baadc2fa12bb5d3a85fcdf33d1d8ba6b25a2fd285b248954a,9,840684
11_isomer1_mon9_H2O20Bind10,7e0ba018c93c45cafe4a0b8cb9047327f118b9d1e8134a06983b8081b414f0da,9,840684
11_methane_Alk44,b04b4192875bd640c2e1297213acb7d108865b1500dd69f619f7469e1a931279,9,1830674
11a_isoxazole_dimAB_3B-69,76b39bac32e61d604b17cf4f9a7e0acbfc106d78f89cf011797f7808751a3fe9,9,44748281
11a_isoxazole_dimAC_3B-69,12c60d3c4b2a0f1c0064d6fdbeb201c92d2f5be9e643625d32b201b53a6bcbc3,9,44748281
11a_isoxazole_dimBC_3B-69,b2436a0d148137573ad057d8e20ce14d8d11c6719e24d7c6186d7c87b484beb9,9,44748281
11a_isoxazole_monA_3B-69,1d7d82e528b0409e9fa20bbd3d7dfea29b4cf5173d00d6aeb8b4f82c64483dff,9,11200478
11a_isoxazole_monB_3B-69,a92e6856ffe29ab43d47f748819a26843331f2caa1d795912ac75f5b18c926f6,9,11200478
11a_isoxazole_monC_3B-69,c8223e777385297561af2eea1fc6a0c7deeaa86dbd2f60d36a20971eea1392fd,9,11200478
11a_isoxazole_trim_3B-69,2f19220fd4a7893d1ef6ad4e28e5b4e22aff4d8cba3e9e9a8cf098e39fae9f0e,9,100668660
11b_isoxazole_dimAB_3B-69,b76a60d8d75e1c069d23c24d3bbd0c73336a038370d2108046c7a928630cda23,9,44748281
11b_isoxazole_dimAC_3B-69,5b225f0c72b65394a9996dcc3acebd193e682abedfb157a02c6f20977d8add40,9,44748281
11b_isoxazole_dimBC_3B-69,ce6c585741c81472f3988ef7742922d5eef845c5dd7b539aac595c9e4171e322,9,44748281
