species,scope,source,status,issues,bytes,nbasis,nmo,files,geometry_max_error
06b_acetic_acid_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06b_acetic_acid_monC_3B-69,structural_pass,,7297083,390,388,9,3.552713678800501e-15
06b_acetic_acid_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06b_acetic_acid_trim_3B-69,structural_pass,,65617131,1170,1164,9,3.552713678800501e-15
06c_acetic_acid_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_dimAB_3B-69,structural_pass,,29168787,780,776,9,3.552713678800501e-15
06c_acetic_acid_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_dimAC_3B-69,structural_pass,,29168787,780,776,9,3.552713678800501e-15
06c_acetic_acid_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_dimBC_3B-69,structural_pass,,29168787,780,776,9,3.552713678800501e-15
06c_acetic_acid_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_monA_3B-69,structural_pass,,7297083,390,388,9,3.552713678800501e-15
06c_acetic_acid_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_monB_3B-69,structural_pass,,7297083,390,388,9,3.552713678800501e-15
06c_acetic_acid_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_monC_3B-69,structural_pass,,7297083,390,388,9,3.552713678800501e-15
06c_acetic_acid_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/06c_acetic_acid_trim_3B-69,structural_pass,,65617131,1170,1164,9,3.552713678800501e-15
07_ammonia-methane_0p9_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_0p9_dim_A21x12,structural_pass,,6125886,357,357,9,4.440892098500626e-16
07_ammonia-methane_1p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_1p0_dim_A21x12,structural_pass,,6125886,357,357,9,4.440892098500626e-16
07_ammonia-methane_1p1_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_1p1_dim_A21x12,structural_pass,,6125886,357,357,9,4.440892098500626e-16
07_ammonia-methane_1p2_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_1p2_dim_A21x12,structural_pass,,6125886,357,357,9,4.440892098500626e-16
07_ammonia-methane_1p4_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_1p4_dim_A21x12,structural_pass,,6125886,357,357,9,4.440892098500626e-16
07_ammonia-methane_1p6_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_1p6_dim_A21x12,structural_pass,,6125886,357,357,9,8.881784197001252e-16
07_ammonia-methane_2p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/07_ammonia-methane_2p0_dim_A21x12,structural_pass,,6125886,357,357,9,8.881784197001252e-16
07a_oxalic_acid_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_dimAB_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07a_oxalic_acid_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_dimAC_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07a_oxalic_acid_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_dimBC_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07a_oxalic_acid_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_monA_3B-69,structural_pass,,9990779,456,456,9,1.7763568394002505e-15
07a_oxalic_acid_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_monB_3B-69,structural_pass,,9990779,456,456,9,8.881784197001252e-16
07a_oxalic_acid_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_monC_3B-69,structural_pass,,9990779,456,456,9,1.7763568394002505e-15
07a_oxalic_acid_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07a_oxalic_acid_trim_3B-69,structural_pass,,89853867,1368,1368,9,1.7763568394002505e-15
07b_oxalic_acid_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_dimAB_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07b_oxalic_acid_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_dimAC_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07b_oxalic_acid_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_dimBC_3B-69,structural_pass,,39941395,912,912,9,1.7763568394002505e-15
07b_oxalic_acid_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_monA_3B-69,structural_pass,,9990779,456,456,9,8.881784197001252e-16
07b_oxalic_acid_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_monB_3B-69,structural_pass,,9990779,456,456,9,1.7763568394002505e-15
07b_oxalic_acid_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_monC_3B-69,structural_pass,,9990779,456,456,9,1.7763568394002505e-15
07b_oxalic_acid_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07b_oxalic_acid_trim_3B-69,structural_pass,,89853867,1368,1368,9,1.7763568394002505e-15
07c_oxalic_acid_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_dimAB_3B-69,structural_pass,,39941395,912,912,9,3.552713678800501e-15
07c_oxalic_acid_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_dimAC_3B-69,structural_pass,,39941395,912,912,9,3.552713678800501e-15
07c_oxalic_acid_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_dimBC_3B-69,structural_pass,,39941395,912,912,9,3.552713678800501e-15
07c_oxalic_acid_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_monA_3B-69,structural_pass,,9990779,456,456,9,3.552713678800501e-15
07c_oxalic_acid_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_monB_3B-69,structural_pass,,9990779,456,456,9,3.552713678800501e-15
07c_oxalic_acid_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_monC_3B-69,structural_pass,,9990779,456,456,9,3.552713678800501e-15
07c_oxalic_acid_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/07c_oxalic_acid_trim_3B-69,structural_pass,,89853867,1368,1368,9,3.552713678800501e-15
08_water-methane_0p9_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_0p9_dim_A21x12,structural_pass,,5140379,327,327,9,4.440892098500626e-16
08_water-methane_1p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_1p0_dim_A21x12,structural_pass,,5140379,327,327,9,4.440892098500626e-16
08_water-methane_1p1_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_1p1_dim_A21x12,structural_pass,,5140379,327,327,9,4.440892098500626e-16
08_water-methane_1p2_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_1p2_dim_A21x12,structural_pass,,5140379,327,327,9,4.440892098500626e-16
08_water-methane_1p4_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_1p4_dim_A21x12,structural_pass,,5140379,327,327,9,4.440892098500626e-16
08_water-methane_1p6_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_1p6_dim_A21x12,structural_pass,,5140379,327,327,9,8.881784197001252e-16
08_water-methane_2p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/08_water-methane_2p0_dim_A21x12,structural_pass,,5140379,327,327,9,8.881784197001252e-16
08a_vinylene_carbonate_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_dimAB_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08a_vinylene_carbonate_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_dimAC_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08a_vinylene_carbonate_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_dimBC_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08a_vinylene_carbonate_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_monA_3B-69,structural_pass,,9852571,453,452,9,3.552713678800501e-15
08a_vinylene_carbonate_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_monB_3B-69,structural_pass,,9852571,453,452,9,1.7763568394002505e-15
08a_vinylene_carbonate_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_monC_3B-69,structural_pass,,9852571,453,452,9,3.552713678800501e-15
08a_vinylene_carbonate_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08a_vinylene_carbonate_trim_3B-69,structural_pass,,88610379,1359,1356,9,3.552713678800501e-15
08b_vinylene_carbonate_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_dimAB_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08b_vinylene_carbonate_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_dimAC_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08b_vinylene_carbonate_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_dimBC_3B-69,structural_pass,,39388691,906,904,9,1.7763568394002505e-15
08b_vinylene_carbonate_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_monA_3B-69,structural_pass,,9852571,453,452,9,3.552713678800501e-15
08b_vinylene_carbonate_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_monB_3B-69,structural_pass,,9852571,453,452,9,1.7763568394002505e-15
08b_vinylene_carbonate_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_monC_3B-69,structural_pass,,9852571,453,452,9,1.7763568394002505e-15
08b_vinylene_carbonate_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08b_vinylene_carbonate_trim_3B-69,structural_pass,,88610379,1359,1356,9,3.552713678800501e-15
08c_vinylene_carbonate_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_dimAB_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08c_vinylene_carbonate_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_dimAC_3B-69,structural_pass,,39388691,906,904,9,3.552713678800501e-15
08c_vinylene_carbonate_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_dimBC_3B-69,structural_pass,,39388691,906,904,9,1.7763568394002505e-15
08c_vinylene_carbonate_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_monA_3B-69,structural_pass,,9852571,453,452,9,3.552713678800501e-15
08c_vinylene_carbonate_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_monB_3B-69,structural_pass,,9852571,453,452,9,1.7763568394002505e-15
08c_vinylene_carbonate_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_monC_3B-69,structural_pass,,9852571,453,452,9,1.7763568394002505e-15
08c_vinylene_carbonate_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/08c_vinylene_carbonate_trim_3B-69,structural_pass,,88610379,1359,1356,9,3.552713678800501e-15
09_formaldehyde-dimer_0p9_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_0p9_dim_A21x12,structural_pass,,7309595,390,390,9,2.220446049250313e-16
09_formaldehyde-dimer_1p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_1p0_dim_A21x12,structural_pass,,7309595,390,390,9,4.440892098500626e-16
09_formaldehyde-dimer_1p1_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_1p1_dim_A21x12,structural_pass,,7309595,390,390,9,4.440892098500626e-16
09_formaldehyde-dimer_1p2_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_1p2_dim_A21x12,structural_pass,,7309595,390,390,9,4.440892098500626e-16
09_formaldehyde-dimer_1p4_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_1p4_dim_A21x12,structural_pass,,7309595,390,390,9,4.440892098500626e-16
09_formaldehyde-dimer_1p6_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_1p6_dim_A21x12,structural_pass,,7309595,390,390,9,4.440892098500626e-16
09_formaldehyde-dimer_2p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/09_formaldehyde-dimer_2p0_dim_A21x12,structural_pass,,7309595,390,390,9,8.881784197001252e-16
09a_acetamide_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_dimAB_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09a_acetamide_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_dimAC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09a_acetamide_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_dimBC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09a_acetamide_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_monA_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09a_acetamide_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_monB_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09a_acetamide_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_monC_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09a_acetamide_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09a_acetamide_trim_3B-69,structural_pass,,76107732,1260,1254,9,3.552713678800501e-15
09b_acetamide_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_dimAB_3B-69,structural_pass,,33831641,840,836,9,1.7763568394002505e-15
09b_acetamide_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_dimAC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09b_acetamide_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_dimBC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09b_acetamide_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_monA_3B-69,structural_pass,,8463070,420,418,9,1.7763568394002505e-15
09b_acetamide_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_monB_3B-69,structural_pass,,8463070,420,418,9,1.7763568394002505e-15
09b_acetamide_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_monC_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09b_acetamide_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09b_acetamide_trim_3B-69,structural_pass,,76107732,1260,1254,9,3.552713678800501e-15
09c_acetamide_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_dimAB_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09c_acetamide_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_dimAC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09c_acetamide_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_dimBC_3B-69,structural_pass,,33831641,840,836,9,3.552713678800501e-15
09c_acetamide_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_monA_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09c_acetamide_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_monB_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09c_acetamide_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_monC_3B-69,structural_pass,,8463070,420,418,9,3.552713678800501e-15
09c_acetamide_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/09c_acetamide_trim_3B-69,structural_pass,,76107732,1260,1254,9,3.552713678800501e-15
101_BzBz_PD32-0p2_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/101_BzBz_PD32-0p2_dim_NBC10,structural_pass,,63354091,1152,1132,9,8.881784197001252e-16
101_BzBz_PD32-0p2_monA_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/101_BzBz_PD32-0p2_monA_NBC10,structural_pass,,15872663,576,569,9,8.881784197001252e-16
101_BzBz_PD32-0p2_monB_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/101_BzBz_PD32-0p2_monB_NBC10,structural_pass,,15872663,576,569,9,8.881784197001252e-16
102_BzBz_PD32-0p4_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/102_BzBz_PD32-0p4_dim_NBC10,structural_pass,,63354091,1152,1132,9,8.881784197001252e-16
103_BzBz_PD32-0p6_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/103_BzBz_PD32-0p6_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
104_BzBz_PD32-0p8_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/104_BzBz_PD32-0p8_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
105_BzBz_PD32-1p0_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/105_BzBz_PD32-1p0_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
106_BzBz_PD32-1p2_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/106_BzBz_PD32-1p2_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
107_BzBz_PD32-1p4_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/107_BzBz_PD32-1p4_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
108_BzBz_PD32-1p5_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/108_BzBz_PD32-1p5_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
109_BzBz_PD32-1p6_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/109_BzBz_PD32-1p6_dim_NBC10,structural_pass,,63372539,1152,1133,9,8.881784197001252e-16
10_water-ethene_0p9_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_0p9_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_1p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_1p0_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_1p1_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_1p1_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_1p2_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_1p2_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_1p4_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_1p4_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_1p6_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_1p6_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10_water-ethene_2p0_dim_A21x12,gscdb137,/global/scratch/users/jsliang/COACH3/10_water-ethene_2p0_dim_A21x12,structural_pass,,7303406,390,389,9,4.440892098500626e-16
10a_imidazole_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_dimAB_3B-69,structural_pass,,38352217,894,892,9,1.7763568394002505e-15
10a_imidazole_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_dimAC_3B-69,structural_pass,,38352217,894,892,9,8.881784197001252e-16
10a_imidazole_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_dimBC_3B-69,structural_pass,,38352217,894,892,9,1.7763568394002505e-15
10a_imidazole_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_monA_3B-69,structural_pass,,9593438,447,446,9,4.440892098500626e-16
10a_imidazole_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_monB_3B-69,structural_pass,,9593438,447,446,9,1.7763568394002505e-15
10a_imidazole_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_monC_3B-69,structural_pass,,9593438,447,446,9,8.881784197001252e-16
10a_imidazole_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10a_imidazole_trim_3B-69,structural_pass,,86256884,1341,1337,9,1.7763568394002505e-15
10b_imidazole_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_dimAB_3B-69,structural_pass,,38352217,894,892,9,1.7763568394002505e-15
10b_imidazole_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_dimAC_3B-69,structural_pass,,38352217,894,892,9,8.881784197001252e-16
10b_imidazole_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_dimBC_3B-69,structural_pass,,38352217,894,892,9,1.7763568394002505e-15
10b_imidazole_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_monA_3B-69,structural_pass,,9593438,447,446,9,8.881784197001252e-16
10b_imidazole_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_monB_3B-69,structural_pass,,9593438,447,446,9,1.7763568394002505e-15
10b_imidazole_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_monC_3B-69,structural_pass,,9593438,447,446,9,8.881784197001252e-16
10b_imidazole_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/10b_imidazole_trim_3B-69,structural_pass,,86235412,1341,1336,9,1.7763568394002505e-15
