species,scope,source,source_sha256,derived_sha256,orbital_basis,auxiliary_basis,ecp_label,charge,multiplicity,atom_count,ghost_atom_count,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,ecp_resolution
03b_methanol_ethyne_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_dimAB_3B-69.in,c37bd119b8c975249788b31da43c3b5d480abb1a38219a56d26ecf6b38a282df,c35039b90919a539592e932484a6f87e8077f968bdf13a03998d394ac2ccadfb,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,36,0,166,522,300,1148,not_applicable
03b_methanol_ethyne_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_dimAC_3B-69.in,c9de9611e03f15ed0c6c983b3f8beb6c4e8394924c79dfdc783f7302baf331c1,0fe28b777fbdf2358642a70d4b261ab99fffd2f3ae621d37fd093201098f53b9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
03b_methanol_ethyne_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_dimBC_3B-69.in,c83cef4c091973cc570048661b2784eb17c60bd2f0974f55dac694536c597bae,d86ed9d3da09d2681bfc85b7b37a5168bfbe835269e61489c8c153608d94917f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
03b_methanol_ethyne_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_monA_3B-69.in,65e45e4ccdd39289c2707fb833f31018b6a3ed39a4ea7bc08984533ddffe3de0,e4e33e1c1d2156f9d7b32c1ff9b2a3bfff2cc3bfa6f86cf7e46e0d38d69b3e37,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
03b_methanol_ethyne_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_monB_3B-69.in,0c667c92d11b576fc5ae7ad70de8f4cfccda91cb36922307976a79cf96647b09,0bd8a080e5f117c14884bed9eec140c0fcc0927bfbbb1419bccd3a1a725eecd4,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
03b_methanol_ethyne_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_monC_3B-69.in,336d62e82f00c85300d48b58d656e5a002c2cfc6c4bb6f7da984528913350b0a,cd36b369c70eadeaf356879206f575f749cffc46bc0ecccb89efdae52fa2a997,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,14,0,60,192,112,444,not_applicable
03b_methanol_ethyne_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03b_methanol_ethyne_trim_3B-69.in,a4ea84b36fd8b241f7d3a7da52680ee2365af7aea5b9a164a134de24ad5d18c1,7e3c9087f4683a39437727b1318caecbe041e8a417e065a4cd1931f33a0f0f21,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,16,0,50,0,226,714,412,1592,not_applicable
03c_methanol_ethyne_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_dimAB_3B-69.in,40b7e89896d596e1cd7dce675b5802bebbd14a0c2028200f1ce7ede52428a15d,0b6b7ff64972f7dccc084c9856bd83a9d008d604124e7f4d0fd7a0ecaf824689,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,36,0,166,522,300,1148,not_applicable
03c_methanol_ethyne_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_dimAC_3B-69.in,d2e09d33e8db089c003a7b557806330a6bfd66fd615663493243e529715d20f8,0cd02d0adc0c7c306212b5d6e3398398f51557bf109f328dd97315c8b5394ed9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
03c_methanol_ethyne_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_dimBC_3B-69.in,4ee206ea72717c65680917d5bc627e67f4af93dc052ab29ed320ea844542407b,b550338d5cb9281c4f712827ea16321c82d276a8a66ae9a3cbd988483e9791c8,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
03c_methanol_ethyne_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_monA_3B-69.in,5fa74fdee3dda0db9a37ad5c083cca12543a99f7bb327089efe9258aad3a7d70,591584068d834b7b79962ecbb6f2c28852118bd543b02eebbbd7fb19d26ca020,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
03c_methanol_ethyne_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_monB_3B-69.in,b5bea9f11e86196d413823bb8c3205931f5045b90ad34a00086828e14de96ca2,2ae2a025d09b47a8c7cb1945c4b4d8362ee754c46653fdb7372116b41736a2d2,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
03c_methanol_ethyne_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_monC_3B-69.in,0c46f4fa3a2decce3a7d8c6f5def9ff851e96389d80f4372962adbca4f42d840,6bb21e5f1d43487b833d2a5ffbb832a84b472e32c0dfc11d5a359a5b7b4f41e7,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,14,0,60,192,112,444,not_applicable
03c_methanol_ethyne_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/03c_methanol_ethyne_trim_3B-69.in,9ef2aa1070d141e6ca5e67866ac4060d6927f5ca35be371b902b02d67b815ee6,a58a7806409619ebcf463b914b320faeb583c6740c2f369dccd64f6599e7277c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,16,0,50,0,226,714,412,1592,not_applicable
04_HF-dimer_0p9_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_0p9_dim_A21x12.in,afaffdd4a4f6168268123d3e50b535aaa5e93cd0b63a3fe2e851994bbce7d49a,a457e3c83183064dc297f9f8cbfd820ba3481b42a2976fc5526661883b56636f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_1p0_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_1p0_dim_A21x12.in,7b81478a7ad258b4f6ab37f0846c4a49ca95c75256ff4a33d69180ab03e0dc5f,77e4894be5abe8080a94de598c2c7c531bf7963a34dd71606f17bf773f8fb815,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_1p1_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_1p1_dim_A21x12.in,87a097aa10218521de80841821fe99275ee9d696f91f57163e1c37313e9fb4c8,b8e8bf33e73e8228d870573a51483e48593ff34c637097a7cf277dc695a2b877,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_1p2_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_1p2_dim_A21x12.in,8a5e3f0910dbf6625a76cfe97b4435df75ccbe6b3eeb015e961bea7fe96d2fea,392174c8e6c7c049c4cbae504c47d325f44982b27cd8ae1934d4dc102afff6a4,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_1p4_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_1p4_dim_A21x12.in,f31a93a0d4883dd57c5070e7e68ecd45c515dcec13d7bdcdcf2db4f4c7f8fae4,cb20d1afa39d12b85ddeac1c5b22ffc51194372dfed02f2446aa92335eb9ce2c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_1p6_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_1p6_dim_A21x12.in,39a333daa9669179fbf8c0c134e6703906872f3ae2cb1c06cbf01c03949399bb,c93fb3d40f6bda543f3b77233f4b517f119bf91e0976280479a150a9b2a55c31,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04_HF-dimer_2p0_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04_HF-dimer_2p0_dim_A21x12.in,b421eb7243b412b8aa9b8dfe478d5b60ce1c8c167cff1dc21760ea101978cdf6,ed8b8c3ca2d8ab9fdf73f03c18a621db96664f0b715bb65f669175378fbfa53f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,20,0,62,198,112,444,not_applicable
04a_acetonitrile_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_dimAB_3B-69.in,bb6bb873c746ed867bc7d8218f02e7969aac9bb43f7e9b98760e443cc984160e,13a15ceb705cb044afda2ae69bc79e61e3d12c1e7f815f3a47b92d1aae03cd1d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04a_acetonitrile_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_dimAC_3B-69.in,ce80efd26cc9441fec30b93916e3e09bc406ebff615279f12f49eb3ebd215a00,62eabc92f010423049b60d3e673fc4583afdd7286412040e6f30751c9e1c7ceb,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04a_acetonitrile_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_dimBC_3B-69.in,75dde24e050c7a3f8e0a15a0ca29a8ad58730da45696fc991ef7d33dddcc591c,d870c3de03ec753c3d210a5bb85c7e012dd8b7138767b621b281655319ec4610,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04a_acetonitrile_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_monA_3B-69.in,9cca02cec92b0af53c0efeb72f44a585623bfaf47878170988d934a196bf5d72,5ed18529e18d00daa5f027f2afdffe810dd6c8b9a6ff102c0049ec8f9b6dfcc2,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04a_acetonitrile_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_monB_3B-69.in,901810a4429fb8d75dd2962b292731596901c52cca137c006f0868196939bc0e,f937d695561ce984ef7e8b566189ff028f8b6662982d25b80dac02ea54de178b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04a_acetonitrile_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_monC_3B-69.in,0bc309b974ec35fb3ec9126ba637179be12e9d253b789b82fc3d337259fff49c,6e5b163b64781ea65a375606bc4d084abe0b1ab7b122eb89c0b9b8371033ac63,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04a_acetonitrile_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04a_acetonitrile_trim_3B-69.in,7553db20bdb5cd17c4a266a1260909e947744124bc1796b90affee75c9e581af,0cf7d6b51932dd6d7580391f43ee399f4a3ee4d663b57ed1c511c16309725b44,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,66,0,270,864,504,1998,not_applicable
04b_acetonitrile_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_dimAB_3B-69.in,17331d8a508151fb30680342e8ba31139e8be64a8c2964e32d7598152781e7c7,e84ed6ef049a1bc5bd72625f6d56b27d8425fa40278432232fc7fef2081afff1,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04b_acetonitrile_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_dimAC_3B-69.in,7a9d53a753ad1a01977959016ad8bae145f410283d00f567b7528ce80c3dbbd8,468c40abe3e7c15322aa03ffb0a6e8070e4ee6c0353da666d211ab74edb3cdff,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04b_acetonitrile_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_dimBC_3B-69.in,41bef44975928716816275e41bc4752617dde6c7c7e1349204939990888c79c9,c6348811f56ddef2f04fe1e81f055bb448b21203cd9653511b6cd2ebbaf1fa0d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04b_acetonitrile_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_monA_3B-69.in,16d8a4c01c654bf8f848ba758afd07b95289bcec60d1fd5beb1c73a9294660c0,3468604d80c0cb34cb5afefe2031b7237304a933a81bcc964ccecd065e163850,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04b_acetonitrile_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_monB_3B-69.in,ca3bf136b432150a4c6170ac523ac38a210b5f7428ec861b0e50d0588fb69a69,d4bd0576e06b760c76a5e7712bc63c9619706a6ba3ed8274c2f4353e4288f8cd,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04b_acetonitrile_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_monC_3B-69.in,a548137fe16b11f787a1202221d0f168bf9fd4dd66a050dc7196f85479f0dd28,c8713fe72cdb1ffe6d29120ea4cc0024eec87e76f3e87db70976bd810564c7bc,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04b_acetonitrile_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04b_acetonitrile_trim_3B-69.in,b573cc06f674988f477d07b9c12e3629db5fa3f4ab682c1233d8f8cdec21b514,9f9a0d004b3ed49b9fb5401593ae2c34a91554a8f88a6d614a2f931f97e0db49,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,66,0,270,864,504,1998,not_applicable
04c_acetonitrile_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_dimAB_3B-69.in,673753c37040f4c81d445492c0bd9eeee692eccf27289cd1b62981be323b9294,c4019b31c892701dc4fb9d517f4821d31a5a97165ed22262d4f5bb0d6d420115,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04c_acetonitrile_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_dimAC_3B-69.in,920250fc46d0452514a5af36bf6a3e113aca27177524b25f990a0a440b506556,6671d8bf700fb7b0e50a49607347bc9d44c4626deaa10abbbcac0aabfe00c063,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04c_acetonitrile_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_dimBC_3B-69.in,14bdfa12cc88564f8f1356aeb3e01c01b6f6349064f603544ac68fc7708cc104,f8662806b81b5a2f77b4213e267839b7cd5d4aeec9a9b403f5af9a99f8326c74,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,44,0,180,576,336,1332,not_applicable
04c_acetonitrile_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_monA_3B-69.in,73906252d44bae228d378ec17588fee15409e2ad8dd23a29817a91f84d9f7263,83ee270b4523b448c41447913d24850e14e127b0929b136e0f2dc7746e979d61,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04c_acetonitrile_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_monB_3B-69.in,dfdb0796b479fb69b1709c501566843a9c623ac2a3b1a7c53f92a55070aa7fa0,161e8ace52cfa3b7ee2b26e6b6a9ecff138978359e488c561545cdbefb749d06,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04c_acetonitrile_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_monC_3B-69.in,dd44fae971f65a43bba108e70fad4e2dac13c10ddd7b98f7227f305030c700f6,2a5ae02cee0a9c2615bac97d9063c2009f40a781e3f98fbd91d48d08e0d57701,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,22,0,90,288,168,666,not_applicable
04c_acetonitrile_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/04c_acetonitrile_trim_3B-69.in,f1b8f0a71f4162d8a540147831302d3b5c0c26db91237f24768fcc9016567191,7da43016b5a994dd39b0ea2ed2c48ee1c52a1a1d59560bf3f7fbb38331d84113,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,66,0,270,864,504,1998,not_applicable
05_ammonia-dimer_0p9_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_0p9_dim_A21x12.in,14ff2a96785bde1ccfdccac4352870982faab100ad64c0975b6ee759a62c3cc3,c46da21acde9fd91d722a40e5bd2d337e76254c158f1c3b0e972251c3b2f9200,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_1p0_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_1p0_dim_A21x12.in,3fcdbc3f72ce5a6ed938f19e81a1e928e71ac07c4c76d2252610299e6ac04b6f,4ae8fe6aa8201436bde1d2a2c69a6f000d34acecde5546296cca0523ca6e6aae,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_1p1_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_1p1_dim_A21x12.in,ef3ae5d29459f7d8d5783904e1d2db596d7d097e4dea1137082977d92fd9f886,07401d2c87a91ee80af1b295b4e27d3886f95626a7ed62b8551fb481f5f336a1,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_1p2_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_1p2_dim_A21x12.in,d18597713de93382e95d77d63c8fe09e3f8c2439fe2484eccdaa3c421f37adb1,5ae16a5ce77aa801feea29e4d4003ab6a99d1219685dbf35e244815b5b2be2ab,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_1p4_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_1p4_dim_A21x12.in,2d736d12d39fd3ec98c7fbd3acf257f6b0bab709b10c884bcc34c28ea3a8604b,4dd1f04c32f286a9a5cb92696cced5f7727911208f004a5f1d9661e3b192f8f7,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_1p6_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_1p6_dim_A21x12.in,e270000a3af10e2882b35b7c606340361be7c50d631c4756bf4e0d0de343a279,339c4964283dd28b0c9294d7406c59bfa4804c8c1bf67974f7dae54cbd051ccf,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05_ammonia-dimer_2p0_dim_A21x12,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05_ammonia-dimer_2p0_dim_A21x12.in,06a2107b1b2844a736a490c707591cac77475c24ff79dd98769aa2ada2494da9,e66b18e284eb44f7429b34bd7323997861f1b1346f0b3b370090da9305da40d0,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,20,0,104,324,188,704,not_applicable
05a_nitromethane_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_dimAB_3B-69.in,d086d4b742a3fe90f21e0363cc93e707be33ecaaef8189a7c473616861ea3bb5,3f96af4b8128f66e8921185912164871a34b8405592088413eb60c13a45c22e9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05a_nitromethane_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_dimAC_3B-69.in,16fef6c209a51d10ba6e5a7b2a9a78f9e7c2d6e41ecbf9d8794ad040013f80bc,350ba45c2aa5b7c6793e1ae564018612b5dcad3a68aff0b7a7d32ab3a78df728,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05a_nitromethane_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_dimBC_3B-69.in,13132f1fe05ff05ef1d83734b3406c96f786470894b54c2c1f89c8fbd1497ae3,ef747a274e76f374eb0e81dc4adeb3f5abe27283821f4dd3f788a405e7998e2d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05a_nitromethane_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_monA_3B-69.in,4bec90918f76df337df2c62f295cd3db615e1f7ab0a49129d11e66a91707c7ef,1cc29af9182ec63693da5ee93d01743a8773bea9faf74546ac41348edb6d7847,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
05a_nitromethane_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_monB_3B-69.in,c6ada36dd2e40fbf057191233314f42e52e5163e874afc30d7683644dfdd26a8,cad9267ae1346aab7e22a5bb6363d8c9c37c7ef65d20f6ba4e8193149bd8bad0,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
05a_nitromethane_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_monC_3B-69.in,b7e3176725def912bd55df60633f38a421c7ece63326c68be67cb0e5e4051fdc,d8e9e9d12b836937a43d4c56fcf16dc07c6a29a72b44050eef35d8ac97d72db5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
05a_nitromethane_trim_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05a_nitromethane_trim_3B-69.in,6afdfa7e7209844ae828e1b33699c580b74df97d175d13f96db6b3c1c2baa9f2,fd4f0d49edb61a097cad179763ae563f1b0207899f1b3323e5e432d5d7e4f3a5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,21,0,96,0,333,1071,615,2469,not_applicable
05b_nitromethane_dimAB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_dimAB_3B-69.in,85471f9f68601faa645102eb67ae3c55d1220f1f33dd873bbacd5931c35ef18b,7423c7a1c083f890f6ad0f51044ae9272a0a6d15b42031ea4961439bce810d6e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05b_nitromethane_dimAC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_dimAC_3B-69.in,c8ffa21c4a486756e108f8c629bbf4dc485157a4611d7132e722308f8ee11d93,552653ed5138a30dd1baa3c75d99061cd71e224b88ab484414e5cafcd5d4b1ed,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05b_nitromethane_dimBC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_dimBC_3B-69.in,45509ffbbf04fa04b813648d4ebf00871bf12fa66a30f2b0be03ae7654c78675,9479885ffdb8f2950d7ce59955bea99b6dcaed4bafa7a1a523c7d810bf826f15,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,64,0,222,714,410,1646,not_applicable
05b_nitromethane_monA_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_monA_3B-69.in,27576315a63276d0c2ea67aeb836c4fd094110fad2b0d48ead1921c0baa1b6f7,a78038f70610974b8ffe046f9305ce398d3464eb4d098812a643e71b21b3cf94,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
05b_nitromethane_monB_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_monB_3B-69.in,3444719a37fb876a99f8df8778b4571e12768379ac1a19b4337cc65c0518ff91,0387c2ada393e285cdebc26c09bb1faaa80c802f3ddb1952c2de8ca6153b0221,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
05b_nitromethane_monC_3B-69,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/05b_nitromethane_monC_3B-69.in,e0f6a2f464fcd5b8d6763012a7ef86dec615f122a4a6d0267e5cd4caae1d90dd,69bf140992795ec216fea290ea2036b12ed242838171d74c40ca1180605f8ff0,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
